hh,ctotal,ctotal_dur,ctotal_gift,ctotal_dur_gift,ctotal_nogift,ctotal_dur_nogift,ctotal_own,ctotal_dur_own,cfood,cnodur,cdur
H24505-04-01,1774.911186791862,1774.911186791862,120.60814336906479,120.60814336906479,1642.2422290858908,1642.2422290858908,12.060814336906478,12.060814336906478,1135.2241494613224,639.6870373305397,0.0
H24506-04-01,547.955266748876,547.955266748876,59.91750712245206,59.91750712245206,393.56138065398994,393.56138065398994,187.2518738717147,187.2518738717147,411.5752892469336,136.3799775019425,0.0
H24506-04-02,498.43634634638505,498.43634634638505,86.4358360811631,86.4358360811631,251.18965243980224,251.18965243980224,184.00473155023988,184.00473155023988,461.3261483866728,37.110197959712245,0.0
H24507-04-01,871.4711487539092,883.4546501783996,211.68275419519193,211.68275419519193,458.7748222769426,458.7748222769426,247.40131973141496,247.40131973141496,763.8515746707436,107.6195740831655,11.983501424490411
H24509-04-01,992.0019792105579,993.9348020209595,157.71834132877703,157.71834132877703,834.2836378817809,834.2836378817809,69.58162117446045,69.58162117446045,636.2079562718168,355.79402293874114,1.9328228104016794
H24510-04-01,2438.4492576027587,2438.4492576027587,422.12850179172676,422.12850179172676,2016.3207558110319,2016.3207558110319,231.93873724820153,231.93873724820153,1590.0173567488375,848.4319008539212,0.0
H24511-04-01,838.9069500442616,845.4785475996274,337.08429813405286,337.08429813405286,501.82265191020883,501.82265191020883,69.58162117446045,69.58162117446045,550.375160907499,288.5317891367627,6.5715975553657096
H24512-04-01,661.0254011573743,661.0254011573743,4.638774744964031,4.638774744964031,65.40672390399283,65.40672390399283,637.3676499580578,637.3676499580578,609.0711240137772,51.95427714359714,0.0
H24601-04-01,1203.1435430188374,1203.1435430188374,163.439496847566,163.439496847566,466.8153651682136,466.8153651682136,609.99887896277,609.99887896277,1149.797633451751,53.34590956708635,0.0
H24603-04-01,590.5546814901292,590.5546814901292,142.2557588455636,142.2557588455636,448.2989226445655,448.2989226445655,23.19387372482015,23.19387372482015,428.6614428908844,161.89323859924465,0.0
H24604-04-01,,,,,,,,,,,
H24605-04-01,1402.4562312274586,1402.4562312274586,9.277549489928061,9.277549489928061,971.0501799458037,971.0501799458037,468.51624924136706,468.51624924136706,1346.7909342878902,55.665296939568364,0.0
H24606-04-01,1162.9408285624825,1162.9408285624825,526.5009335534174,526.5009335534174,636.439895009065,636.439895009065,23.19387372482015,23.19387372482015,1049.2908473108637,113.64998125161874,0.0
H24608-04-01,482.7418251259234,482.7418251259234,0.0,0.0,201.32282393143893,201.32282393143893,327.8067486441248,327.8067486441248,432.1791804058155,50.56264472010793,0.0
H24610-04-01,935.6408660592449,935.6408660592449,0.0,0.0,935.6408660592449,935.6408660592449,139.1632423489209,139.1632423489209,699.5272315405758,236.11363451866916,0.0
H24801-04-01,,,,,,,,,,,
H24802-04-01,1588.8576630625964,1588.8576630625964,60.304071684532396,60.304071684532396,1140.597396874239,1140.597396874239,420.4276177185733,420.4276177185733,1303.5730162473087,285.2846468152879,0.0
H24802-04-02,693.9607018466189,693.9607018466189,74.22039591942449,74.22039591942449,324.25035467298574,324.25035467298574,365.0715724286692,365.0715724286692,494.49338781316567,199.4673140334533,0.0
H24803-04-01,543.9736517594487,543.9736517594487,26.131764396630704,26.131764396630704,290.69655068441256,290.69655068441256,287.44940836293773,287.44940836293773,414.08795890045576,129.88569285899285,0.0
H24804-04-01,271.98682587972434,271.98682587972434,39.42958533219426,39.42958533219426,45.61461832547963,45.61461832547963,200.8589464569425,200.8589464569425,201.01357228177466,70.97325359794966,
H24805-04-01,1526.0022652683338,1526.0022652683338,60.304071684532396,60.304071684532396,738.0290619237772,738.0290619237772,769.4181043647005,769.4181043647005,1119.6455976094849,406.35666765884906,0.0
H24806-04-01,1155.8280406202043,1155.8280406202043,107.46494825833337,107.46494825833337,638.2954049070506,638.2954049070506,410.06768745482026,410.06768745482026,890.4901252082617,265.33791541194256,0.0
H24808-04-01,864.9768641109596,864.9768641109596,67.72611127647484,67.72611127647484,387.1830653796644,387.1830653796644,447.1778854145325,447.1778854145325,751.7907603338372,113.18610377712234,0.0
H24809-04-01,1395.3434432851805,1395.3434432851805,147.6676627146883,147.6676627146883,560.2093633668227,560.2093633668227,757.0480383781297,757.0480383781297,1073.4124759846766,321.9309673005037,0.0
H24811-04-01,1556.4635527602643,1556.4635527602643,28.14190011944845,28.14190011944845,1015.7370433222906,1015.7370433222906,545.0560325332735,545.0560325332735,1183.9699407396527,372.49361202061164,0.0
H25001-04-01,2389.432871130972,2389.432871130972,0.0,0.0,1004.4493581095447,1004.4493581095447,1528.7855301153122,1528.7855301153122,1821.1829648728783,568.2499062580937,0.0
H25002-04-01,1106.193150849089,1106.193150849089,62.46883323218228,62.46883323218228,995.4810602692809,995.4810602692809,94.63100479726621,94.63100479726621,968.8854183981538,137.3077324509353,0.0
H25003-04-01,1577.956542411931,1577.956542411931,1131.0879086470627,1131.0879086470627,446.86863376486826,446.86863376486826,0.0,0.0,1005.0678614088732,572.8886810030577,0.0
H25004-04-01,1282.8531557198025,1282.8531557198025,37.110197959712245,37.110197959712245,725.1178055502941,725.1178055502941,553.0965754245445,553.0965754245445,931.6979075260255,351.1552481937771,0.0
H25005-04-01,1257.1852687976684,1257.1852687976684,105.91869001001203,105.91869001001203,686.9252268167569,686.9252268167569,487.5352256957196,487.5352256957196,845.2620714448624,411.9231973528059,0.0
H25006-04-01,,,,,,,,,,,
H25008-04-01,1669.1857790628903,1669.1857790628903,23.19387372482015,23.19387372482015,341.41382122935266,341.41382122935266,1364.88215579325,1364.88215579325,1533.7335565099406,135.45222255294968,0.0
H25009-04-01,1003.8308548102161,1003.8308548102161,923.1161742478421,923.1161742478421,80.71468056237413,80.71468056237413,46.3877474496403,46.3877474496403,844.2570035834535,159.57385122676266,0.0
H25011-04-01,1256.4894525859238,1256.4894525859238,0.0,0.0,985.1211300055279,985.1211300055279,331.6723942649282,331.6723942649282,1143.7672262832978,112.72222630262594,0.0
H25201-04-01,2073.068433524425,2073.068433524425,174.41793041064756,174.41793041064756,823.2278914062832,823.2278914062832,1390.8592943650485,1390.8592943650485,1549.8146422924826,523.2537912319426,0.0
H25201-04-02,1373.077324509353,1382.7414385613613,108.23807738249404,108.23807738249404,892.9641384055758,892.9641384055758,538.8709995399882,538.8709995399882,970.8955541209716,402.18177038838144,9.664114052008397
H25202-04-01,354.63432925250015,354.63432925250015,18.555098979856123,18.555098979856123,283.8157014793826,283.8157014793826,117.20637522275783,117.20637522275783,226.14026881699647,128.49406043550366,0.0
H25203-04-01,1558.3963755706661,1558.3963755706661,113.64998125161874,113.64998125161874,1129.155085836661,1129.155085836661,431.56067710648693,431.56067710648693,1136.7317512534357,421.6646243172304,0.0
H25204-04-01,702.9289996868828,702.9289996868828,139.1632423489209,139.1632423489209,216.01227729049168,216.01227729049168,459.0840739266069,459.0840739266069,418.10823034609126,284.82076934079146,0.0
H25204-04-02,702.3104963875542,702.3104963875542,115.96936862410077,115.96936862410077,393.36809837294976,393.36809837294976,239.36077684014396,239.36077684014396,464.34135197089944,237.96914441665476,0.0
H25207-04-01,2838.157014793826,2838.157014793826,50.253393070443664,50.253393070443664,2627.0927638979624,2627.0927638979624,160.81085782541973,160.81085782541973,2145.8198841079443,692.3371306858816,0.0
H25208-04-01,2325.18584091322,2325.18584091322,347.90810587230226,347.90810587230226,1303.882267896973,1303.882267896973,766.1709620432257,766.1709620432257,1661.3771749088676,663.8086660043527,0.0
H25209-04-01,3277.990173528832,3277.990173528832,41.74897270467628,41.74897270467628,2319.619311219263,2319.619311219263,1055.7851319538133,1055.7851319538133,2186.022598564299,1091.9675749645328,0.0
H25210-04-01,1414.594358476781,1414.594358476781,231.93873724820153,231.93873724820153,869.0744484690111,869.0744484690111,499.13216255812966,499.13216255812966,901.5458716837593,513.0484867930218,0.0
H25401-04-01,1452.1684339109897,1452.1684339109897,0.0,0.0,692.3371306858816,692.3371306858816,852.6067981243888,852.6067981243888,1287.4919304647667,164.67650344622308,0.0
H25402-04-01,1249.7632292057258,1249.7632292057258,134.52446760395688,134.52446760395688,162.43442898615714,162.43442898615714,1045.5798275148925,1045.5798275148925,1008.0830649930999,241.68016421262598,0.0
H25402-04-02,1194.793748477902,1194.793748477902,166.37738751937655,166.37738751937655,678.6527451882376,678.6527451882376,349.7636157702879,349.7636157702879,721.638724491571,473.1550239863311,0.0
H25403-04-01,666.9011825009954,666.9011825009954,176.27344030863316,176.27344030863316,241.3709125629617,241.3709125629617,295.64457707904086,295.64457707904086,365.84470155282986,301.0564809481656,0.0
H25403-04-02,510.9610381577879,510.9610381577879,0.0,0.0,175.2683724472243,175.2683724472243,382.080413160204,382.080413160204,419.1132982075001,91.8477399502878,0.0
H25404-04-01,1968.154811375822,1968.154811375822,0.0,0.0,1666.63445295316,1666.63445295316,394.29585332194256,394.29585332194256,1467.399077656955,500.7557337188671,0.0
H25406-04-01,1494.9224747167018,1494.9224747167018,60.304071684532396,60.304071684532396,791.3749717304904,791.3749717304904,736.0189262009595,736.0189262009595,890.4901254478885,604.4323492688131,0.0
H25407-04-01,1498.0149909737177,1498.0149909737177,589.1243926104319,589.1243926104319,535.0053539191848,535.0053539191848,513.0484867930218,513.0484867930218,876.4191751485374,621.5958158251801,0.0
H25408-04-01,2026.3714344251207,2026.3714344251207,185.5509897985612,185.5509897985612,867.91475478277,867.91475478277,1112.0689321927102,1112.0689321927102,1413.1254131408757,613.2460212842448,0.0
H25408-04-02,2348.3024017256243,2348.3024017256243,0.0,0.0,2348.3024017256243,2348.3024017256243,278.3264846978418,278.3264846978418,1304.5780841087176,1043.7243176169068,0.0
H25409-04-01,3882.8090873597257,3882.8090873597257,83.49794540935255,83.49794540935255,1757.0132475675425,1757.0132475675425,2181.461136731751,2181.461136731751,2872.48394790656,1010.3251394531658,0.0
H25409-04-02,1018.4893830043026,1018.4893830043026,84.88957783284175,84.88957783284175,350.66044555431426,350.66044555431426,606.1332333419666,606.1332333419666,767.0677918272521,251.42159117705046,0.0
H25409-04-03,935.1769885847485,966.1021535511754,166.53201334420868,166.53201334420868,430.94217380715844,430.94217380715844,360.89667515820156,360.89667515820156,777.9225247304679,157.25446385428063,30.92516496642687
H25410-04-01,1648.15666688572,1887.8266953755283,120.60814336906479,120.60814336906479,920.4875352256958,920.4875352256958,792.6119780895207,792.6119780895207,1097.5341046584897,550.6225622272304,239.67002848980823
H25410-04-02,740.3484492962592,740.3484492962592,157.71834132877703,157.71834132877703,291.160428158909,291.160428158909,337.85742725821353,337.85742725821353,488.4629806447124,251.88546865154686,0.0
H25601-04-01,1300.0166222761695,1300.0166222761695,0.0,0.0,397.4656827310013,397.4656827310013,1134.4896767933697,1134.4896767933697,949.7891290313852,350.2274932447843,0.0
H25602-04-01,1143.5352875460496,1143.5352875460496,120.60814336906479,120.60814336906479,470.1398204021045,470.1398204021045,784.7260610230818,784.7260610230818,839.2316642764092,304.3036232696404,0.0
H25603-04-01,895.9793419898025,895.9793419898025,305.38600404346533,305.38600404346533,240.82972217604924,240.82972217604924,488.9268581192088,488.9268581192088,491.478184228939,404.50115776086346,0.0
H25605-04-01,937.8829405193109,937.8829405193109,177.8196985569545,177.8196985569545,538.9483124524043,538.9483124524043,313.8904244092327,313.8904244092327,692.4917565107137,245.3911840085972,0.0
H25606-04-01,972.3644994568768,972.3644994568768,130.65882198315353,130.65882198315353,150.21898882441852,150.21898882441852,714.680562374125,714.680562374125,935.718178971661,36.64632048521584,0.0
H25607-04-01,2097.035436373406,2097.035436373406,269.04893520791376,269.04893520791376,1403.8478636509478,1403.8478636509478,516.9141324138251,516.9141324138251,1523.6828778958518,573.3525584775541,0.0
H25608-04-01,856.9363212196886,856.9363212196886,0.0,0.0,615.720034481559,615.720034481559,310.79790791259006,310.79790791259006,574.8988167258755,282.03750449381306,0.0
H25609-04-01,1337.8226364476263,1337.8226364476263,358.73191361055166,358.73191361055166,498.6682850836333,498.6682850836333,526.8101852030817,526.8101852030817,566.8582738346045,770.9643626130219,0.0
H25609-04-02,1639.2656819578722,2412.394806118544,289.1502924360912,289.1502924360912,1036.5342167622125,1036.5342167622125,341.41382122935266,341.41382122935266,1223.1675873345987,416.09809462327354,773.1291241606717
H25609-04-04,896.9844098512114,896.9844098512114,0.0,0.0,675.8694803412592,675.8694803412592,313.8904244092327,313.8904244092327,619.1218026278659,277.86260722334544,0.0
H25609-04-05,4386.48724916792,4386.48724916792,55.665296939568364,55.665296939568364,3158.9128258256055,3158.9128258256055,1334.2662424764874,1334.2662424764874,2785.646084680833,1600.8411644870869,0.0
H25609-04-06,2120.229310098226,2120.229310098226,0.0,0.0,2120.229310098226,2120.229310098226,0.0,0.0,914.6117538820747,1205.6175562161516,0.0
H25609-04-07,603.7751895132766,603.7751895132766,306.159133167626,306.159133167626,297.6160563456506,297.6160563456506,0.0,0.0,220.61239557924767,383.1627939340289,0.0
H25610-04-01,1455.3382633200486,1455.3382633200486,55.665296939568364,55.665296939568364,1047.8992148873745,1047.8992148873745,444.54924639238624,444.54924639238624,1177.9395335711995,277.398729748849,0.0
H25610-04-02,1317.4120275697846,1317.4120275697846,176.27344030863316,176.27344030863316,678.8073710130698,678.8073710130698,601.4944585970026,601.4944585970026,796.0137462358276,521.398281333957,0.0
H25610-04-03,1031.3542516303362,1031.3542516303362,55.665296939568364,55.665296939568364,505.31719555141507,505.31719555141507,563.1472540386333,563.1472540386333,677.4157385895805,353.93851304075554,0.0
H25701-04-01,1439.5664291871708,1439.5664291871708,0.0,0.0,1439.5664291871708,1439.5664291871708,371.1019795971224,371.1019795971224,568.8684095574223,870.6980196297485,0.0
H25702-04-01,2464.7356478242214,2464.7356478242214,204.10608877841733,204.10608877841733,670.6122022969666,670.6122022969666,1682.7928516481181,1682.7928516481181,1998.0749084808401,466.66073934338147,0.0
H25702-04-02,803.6290681088102,803.6290681088102,27.832648469784182,27.832648469784182,775.796419639026,775.796419639026,0.0,0.0,376.397914097623,427.2311540111872,0.0
H25703-04-02,1588.471098500516,1588.471098500516,0.0,0.0,1182.4236824913314,1182.4236824913314,777.1493956063073,777.1493956063073,990.9969113491491,597.4741871513671,0.0
H25703-04-03,1642.0876032610588,1642.0876032610588,9.277549489928061,9.277549489928061,1391.593767033001,1391.593767033001,241.21628673812958,241.21628673812958,861.8456911581088,780.2419121029499,0.0
H25704-04-01,877.4242430099464,877.4242430099464,20.101357228177466,20.101357228177466,374.8903123055097,374.8903123055097,714.3713107244607,714.3713107244607,600.0255132610973,277.398729748849,0.0
H25705-04-01,1854.7367688614515,1854.7367688614515,20.101357228177466,20.101357228177466,873.7905361263912,873.7905361263912,1053.6203704061634,1053.6203704061634,1304.5780841087176,550.158684752734,0.0
H25705-04-02,1176.0840236732138,1176.0840236732138,36.18244301071944,36.18244301071944,784.1075577237533,784.1075577237533,587.7327601869426,587.7327601869426,683.4461457580338,492.63787791518,0.0
H25706-04-01,3508.22802670388,3508.22802670388,0.0,0.0,2864.984595402201,2864.984595402201,1339.0596430462836,1339.0596430462836,1566.9007959364335,1941.3272307674467,0.0
H25706-04-02,6028.706284380086,6028.706284380086,278.3264846978418,278.3264846978418,4463.8929370788865,4463.8929370788865,1750.3643370997609,1750.3643370997609,3846.394705611758,2182.311578768328,0.0
H25706-04-03,,,,,,,,,,,
H25706-04-04,4846.127976063923,4846.127976063923,0.0,0.0,4846.127976063923,4846.127976063923,0.0,0.0,1869.4262222205043,2976.7017538434184,0.0
H25707-04-01,2111.492950995211,2232.1010943642755,28.14190011944845,28.14190011944845,1339.600833433196,1339.600833433196,1207.6276919389693,1207.6276919389693,1193.0155514923326,918.477399502878,120.60814336906479
H25708-04-01,1915.5047180204804,1915.5047180204804,0.0,0.0,488.30835481988026,488.30835481988026,1751.910595348082,1751.910595348082,1479.4598919938614,436.04482602661886,0.0
H25709-04-01,2391.3656939413736,2391.3656939413736,255.13261097302168,255.13261097302168,1207.5503790265532,1207.5503790265532,1114.2336937403602,1114.2336937403602,1629.2150033437836,762.1506905975901,0.0
H25901-04-01,1690.2148912400605,1690.2148912400605,88.13672015431658,88.13672015431658,1370.912562961703,1370.912562961703,463.1043453722424,463.1043453722424,552.7873237748803,1137.4275674651803,0.0
H25902-04-01,1550.278519766979,1550.278519766979,0.0,0.0,1017.5925532202762,1017.5925532202762,718.236956345264,718.236956345264,995.0171827947845,555.2613369721944,0.0
H25903-04-01,2718.0127488992575,3568.4547854759962,180.91221505359718,180.91221505359718,1427.5056148502642,1427.5056148502642,1295.1459087939572,1295.1459087939572,1877.4667651117752,840.5459837874823,850.4420365767389
H25903-04-02,747.5385501509535,747.5385501509535,148.44079183884898,148.44079183884898,357.8814715739749,357.8814715739749,333.9917816374102,333.9917816374102,449.26533404976635,298.27321610118713,0.0
H25903-04-03,1316.7935242704561,1316.7935242704561,285.2846468152879,285.2846468152879,701.8466189130578,701.8466189130578,399.24387971657086,399.24387971657086,1023.159082914233,293.63444135622314,0.0
H25903-04-04,1078.437815291721,1078.437815291721,0.0,0.0,797.0188140972365,797.0188140972365,420.5822435434054,420.5822435434054,674.400535005354,404.03728028636704,0.0
H25903-04-05,10052.070246512221,10052.070246512221,0.0,0.0,10052.070246512221,10052.070246512221,1623.5711607374105,1623.5711607374105,3121.74077753596,6930.3294689762615,0.0
H25904-04-01,2152.7007333129745,2152.7007333129745,456.1461832547963,456.1461832547963,570.87854528024,570.87854528024,1218.4514996772186,1218.4514996772186,1776.959978970888,375.74075434208646,0.0
H25905-04-01,1360.861885066495,1382.1229359809133,36.18244301071944,36.18244301071944,895.5154652341866,895.5154652341866,661.1027140697904,661.1027140697904,812.0948327372502,548.7670523292448,21.261050914418473
H25906-04-01,1894.9394833178064,1894.9394833178064,83.49794540935255,83.49794540935255,788.2824549942209,788.2824549942209,1115.9345778135137,1115.9345778135137,1483.480163439497,411.4593198783095,0.0
H25906-04-02,904.0044230174708,927.198296742291,123.70065986570748,123.70065986570748,539.0874764136338,539.0874764136338,264.4101604629497,264.4101604629497,769.479955413514,134.52446760395688,23.19387372482015
H25907-04-01,2140.0214156767393,2140.0214156767393,194.82853928848928,194.82853928848928,924.0439291968348,924.0439291968348,1160.3121895403362,1160.3121895403362,1232.2131980872787,907.8082175894607,0.0
H25908-04-01,1399.518340555648,1430.443505522075,247.40131973141496,247.40131973141496,440.52897494675074,440.52897494675074,757.9757933271226,757.9757933271226,1169.8989906799284,229.6193498757195,30.92516496642687
H25909-04-01,2860.113881919989,2860.113881919989,432.95230952997616,432.95230952997616,1387.9214036932378,1387.9214036932378,1363.9544008442572,1363.9544008442572,1782.9903861393411,1077.1234957806478,0.0
H25910-04-01,3978.7095701788635,3978.7095701788635,0.0,0.0,2579.655107097712,2579.655107097712,2558.748149322159,2558.748149322159,1543.7842351240292,2434.9253350548342,0.0
H25910-04-02,2128.460042754041,2128.460042754041,516.6048807641608,516.6048807641608,1551.5510903053473,1551.5510903053473,60.304071684532396,60.304071684532396,696.9341564581409,1431.5258862958997,0.0
H25910-04-03,1106.5024024987533,1106.5024024987533,208.74486352338135,208.74486352338135,897.757538975372,897.757538975372,0.0,0.0,454.2906733568107,652.2117291419427,0.0
H26008-04-01,967.4164730622485,967.4164730622485,69.58162117446045,69.58162117446045,737.0239940623684,737.0239940623684,392.74959507362126,392.74959507362126,612.0863275980038,355.3301454642447,0.0
H26009-04-01,2433.1919795584663,2433.1919795584663,510.26522194604337,510.26522194604337,1354.0583480550006,1354.0583480550006,800.8071468056238,800.8071468056238,1612.1288496998327,821.0631298586334,0.0
H26009-04-02,1209.0193243624585,1209.0193243624585,251.2669653522183,251.2669653522183,798.9516369076382,798.9516369076382,251.57621700188258,251.57621700188258,586.959631062782,622.0596932996765,0.0
H26009-04-03,815.4966001646766,820.1353749096405,158.64609627776983,158.64609627776983,656.8505038869067,656.8505038869067,92.7754948992806,92.7754948992806,373.88524444410086,441.6113557205757,4.638774744964031
H26009-04-04,971.9779348947965,971.9779348947965,298.118590276355,298.118590276355,543.2005226352879,543.2005226352879,177.04656943279383,177.04656943279383,605.0508525681417,366.9270823266548,0.0
H26009-04-05,876.9603655354499,876.9603655354499,222.66118775827346,222.66118775827346,473.3869627235793,473.3869627235793,250.49383622805763,250.49383622805763,606.0559204295506,270.90444510589936,0.0
H26009-04-06,2161.127840766326,2161.127840766326,41.74897270467628,41.74897270467628,2119.3788680616494,2119.3788680616494,0.0,0.0,1325.6845091983039,835.4433315680219,0.0
H26010-04-01,1226.1827909188253,1409.0278287828241,0.0,0.0,1105.5746475497606,1105.5746475497606,352.5468806172663,352.5468806172663,629.1724812419546,597.0103096768707,182.84503786399887
H26012-04-01,1237.0065986570748,1379.6489220647188,347.90810587230226,347.90810587230226,889.0984927847725,889.0984927847725,139.1632423489209,139.1632423489209,468.36162341653494,768.6449752405398,142.64232340764394
H26102-04-02,927.3683844307258,927.3683844307258,426.38071197461045,426.38071197461045,211.52812837035978,211.52812837035978,461.0942096494246,461.0942096494246,658.319449222812,269.04893520791376,0.0
H26106-04-01,1563.2670891427383,1563.2670891427383,337.08429813405286,337.08429813405286,241.21628682798965,241.21628682798965,1031.3542516303362,1031.3542516303362,1242.2638767912274,321.0032123515109,0.0
H26106-04-02,813.2545257046106,813.2545257046106,0.0,0.0,493.6429457765889,493.6429457765889,412.3870748273023,412.3870748273023,585.9545632013732,227.29996250323748,0.0
H26107-04-01,841.0871741743948,869.3063872062593,340.17681463069556,340.17681463069556,36.56900757279977,36.56900757279977,487.5352256957196,487.5352256957196,640.2282277174522,200.8589464569425,28.21921303186452
H26108-04-01,935.1769885847485,935.1769885847485,115.96936862410077,115.96936862410077,517.6872615379858,517.6872615379858,394.29585332194256,394.29585332194256,470.37175913935266,464.80522944539587,0.0
H26109-04-01,657.5463200986513,657.5463200986513,0.0,0.0,452.5124763712412,452.5124763712412,205.03384372741013,205.03384372741013,449.26533404976635,208.28098604888496,0.0
H26110-04-01,1497.1645489371408,1714.0272682642092,253.8956043743646,253.8956043743646,604.0457847067328,604.0457847067328,1056.712886902806,1056.712886902806,931.6979075260255,565.4666414111153,216.86271932706842
H26111-04-01,1505.591656390492,1505.591656390492,296.88158367769796,296.88158367769796,696.1254633942689,696.1254633942689,744.5233465667269,744.5233465667269,751.7907603338372,753.8008960566549,0.0
H26201-04-01,2207.360962391134,2207.360962391134,139.1632423489209,139.1632423489209,1079.2109444158816,1079.2109444158816,1429.6703763979142,1429.6703763979142,1160.8533799272486,1046.5075824638852,0.0
H26201-04-03,625.6160872708156,625.6160872708156,46.3877474496403,46.3877474496403,514.9039966910074,514.9039966910074,296.2630803783694,296.2630803783694,275.3885940260313,350.2274932447843,0.0
H26202-04-01,1977.277735040918,2152.0049171012297,55.665296939568364,55.665296939568364,1501.4940720324405,1501.4940720324405,698.4448507667508,698.4448507667508,1052.3060508950903,924.9716841458277,174.7271820603118
H26203-04-01,3823.74202227385,4374.596523238329,663.3447885298564,663.3447885298564,1793.5049422279262,1793.5049422279262,1691.6065236635498,1691.6065236635498,2412.1628673812957,1411.5791548925545,550.8545009644786
H26203-04-02,2223.287422348844,2223.287422348844,212.14663166968833,212.14663166968833,1694.5444143353602,1694.5444143353602,409.3718712430757,409.3718712430757,1584.9920174417932,638.2954049070506,0.0
H26204-04-01,1759.5645736772728,1759.5645736772728,471.60876573800977,471.60876573800977,1024.6280282501382,1024.6280282501382,356.1032745884054,356.1032745884054,983.9614363192869,775.6031373579859,0.0
H26205-04-01,502.3793048796045,502.3793048796045,92.7754948992806,92.7754948992806,268.89430938308163,268.89430938308163,140.70950059724225,140.70950059724225,229.1554724012231,273.2238324783814,0.0
H26206-04-01,2786.357363475061,2786.357363475061,0.0,0.0,2038.5868745868593,2038.5868745868593,933.3214786867629,933.3214786867629,1662.3822427702764,1123.9751207047846,0.0
H26206-04-02,2227.926197093808,2227.926197093808,197.92105578513195,197.92105578513195,1109.362980258148,1109.362980258148,943.836034775348,943.836034775348,1832.238711348376,395.6874857454318,0.0
H26207-04-01,1955.8620583016673,1955.8620583016673,201.01357228177466,201.01357228177466,1579.9666781347487,1579.9666781347487,824.3102721801082,824.3102721801082,972.9056898437893,982.956368457878,0.0
H26208-04-01,1357.3054903764753,1374.7008956700904,0.0,0.0,1196.4946325510555,1196.4946325510555,160.81085782541973,160.81085782541973,705.557638709029,651.7478516674463,17.395405293615113
H26209-04-01,1984.467835895612,1984.467835895612,111.33059387913673,111.33059387913673,1235.9242178832499,1235.9242178832499,776.3762664821465,776.3762664821465,1175.9293978483818,808.5384380472304,0.0
H26209-04-02,1825.357862143346,1825.357862143346,83.49794540935255,83.49794540935255,847.3495200800962,847.3495200800962,987.2858915531777,987.2858915531777,1377.9480379915651,447.40982415178075,0.0
H26209-04-03,1110.2134222947245,1110.2134222947245,158.4914704529377,158.4914704529377,736.637429500288,736.637429500288,261.4722697911392,261.4722697911392,629.1724812419546,481.04094105276994,0.0
H26209-04-04,2313.6662169632264,2313.6662169632264,16.235711607374107,16.235711607374107,1326.5349512348805,1326.5349512348805,1156.4465439195328,1156.4465439195328,1692.5342786125425,621.1319383506836,0.0
H26209-04-05,1456.4979570062894,1456.4979570062894,324.7142321474821,324.7142321474821,1009.1654457669248,1009.1654457669248,169.00602654152283,169.00602654152283,795.0086783744188,661.4892786318708,0.0
H26210-04-01,2590.9876337996593,2636.602252125139,224.51669765625908,224.51669765625908,1262.9064243164573,1262.9064243164573,1219.5338804510436,1219.5338804510436,1697.559617919587,893.4280158800723,45.61461832547963
H26302-04-01,,,,,,,,,,,
H26304-04-01,1314.8607014600543,1314.8607014600543,216.94003223948448,216.94003223948448,587.3461956248623,587.3461956248623,603.3499684949883,603.3499684949883,1016.1236078843708,298.73709357568356,0.0
H26305-04-01,2229.085890780049,2229.085890780049,742.8224624935734,742.8224624935734,782.7159253002641,782.7159253002641,773.1291241606717,773.1291241606717,1811.1322862587897,417.95360452125914,0.0
H26306-04-01,1392.560178438202,1392.560178438202,239.67002848980823,239.67002848980823,871.4711487539092,871.4711487539092,313.8904244092327,313.8904244092327,1019.1388114685975,373.42136696960443,0.0
H26307-04-01,5228.053763399294,5228.053763399294,180.91221505359718,180.91221505359718,4815.975940221656,4815.975940221656,323.94110302332143,323.94110302332143,900.5408038223504,4327.512959576944,0.0
H26308-04-01,978.317593712914,978.317593712914,37.110197959712245,37.110197959712245,309.01971092702047,309.01971092702047,660.0203332959654,660.0203332959654,711.5880458774823,266.72954783543173,0.0
H26309-04-01,3233.3806230647615,3517.5055761938083,783.0251769499283,783.0251769499283,1485.4902991623146,1485.4902991623146,1196.80388420072,1196.80388420072,2474.477074788646,758.9035482761153,284.12495312904684
H26311-04-01,1648.079353973304,1648.079353973304,371.1019795971224,371.1019795971224,901.0819942092629,901.0819942092629,375.8953801669186,375.8953801669186,1099.5442403813074,548.5351135919966,0.0
H26403-04-01,,,,,,,,,,,
H26405-04-01,1170.9813714537534,1170.9813714537534,46.3877474496403,46.3877474496403,704.4752579352041,704.4752579352041,550.0040589279018,550.0040589279018,828.1759178009115,342.80545365284183,0.0
H26406-04-01,3657.9058251413862,3657.9058251413862,320.6939607018466,320.6939607018466,1405.4714348116852,1405.4714348116852,2005.9608255472788,2005.9608255472788,2686.5463935459184,971.359431595468,0.0
H26407-04-01,1287.1053659026863,1287.1053659026863,457.69244150311766,457.69244150311766,590.2067733842568,590.2067733842568,271.67757423006003,271.67757423006003,727.6691316600243,559.4362342426621,0.0
H26410-04-01,2742.0570646606543,2742.0570646606543,408.98530668099534,408.98530668099534,1232.522449736943,1232.522449736943,1286.1002980412775,1286.1002980412775,2057.3739123039636,684.6831523566909,0.0
