,sex,age,father_educ,father_ocup,ethnic,bednet,hh,writeread,classeduc,illdays,region,urban
357,2,64.0,,,35.0,0.0,H07205-04-01,1,15.0,30.0,1,0
358,1,39.0,,,96.0,1.0,H07206-04-01,0,16.0,,1,0
359,1,29.0,,,35.0,1.0,H07207-04-01,0,17.0,5.0,1,0
360,1,48.0,,,47.0,0.0,H07208-04-01,1,12.0,30.0,1,0
361,1,48.0,,,47.0,0.0,H07208-04-01,1,12.0,30.0,1,0
362,1,48.0,,,47.0,,H07208-04-01,1,12.0,30.0,1,0
363,1,48.0,,,47.0,,H07208-04-01,1,12.0,30.0,1,0
364,1,48.0,,,47.0,0.0,H07208-04-02,1,,30.0,1,0
365,1,48.0,,,47.0,0.0,H07208-04-02,1,,30.0,1,0
366,1,48.0,,,47.0,,H07208-04-02,1,,30.0,1,0
367,1,48.0,,,47.0,,H07208-04-02,1,,30.0,1,0
368,2,41.0,,,34.0,1.0,H07208-04-02,0,13.0,,1,0
369,2,65.0,,,18.0,1.0,H07209-04-01,1,,14.0,1,0
370,1,33.0,,,17.0,1.0,H07210-04-01,0,33.0,7.0,1,0
371,1,81.0,,,35.0,1.0,H07302-04-01,0,,21.0,1,0
372,1,31.0,,1.0,28.0,1.0,H07303-04-01,1,,7.0,1,0
373,1,66.0,,,35.0,1.0,H07304-04-01,0,21.0,,1,0
374,1,21.0,,,17.0,0.0,H07304-04-02,0,17.0,7.0,1,1
375,1,78.0,,,35.0,1.0,H07305-04-01,1,13.0,20.0,1,0
376,2,52.0,,,47.0,0.0,H07306-04-01,0,16.0,14.0,1,0
377,2,61.0,,,35.0,1.0,H07307-04-01,1,11.0,5.0,1,0
378,1,60.0,23.0,19.0,34.0,,H07309-04-01,0,34.0,14.0,1,0
379,1,72.0,,,35.0,1.0,H07310-04-01,0,34.0,14.0,1,0
380,1,63.0,,,35.0,0.0,H07311-04-01,0,14.0,3.0,1,0
381,1,45.0,,,45.0,1.0,H07403-04-01,0,15.0,,1,0
382,1,39.0,12.0,21.0,34.0,1.0,H07404-04-01,0,17.0,,1,0
383,2,24.0,,,58.0,0.0,H07406-04-01,0,31.0,14.0,1,0
384,2,31.0,,,34.0,1.0,H07408-04-01,0,16.0,3.0,1,0
385,1,27.0,,,17.0,1.0,H07408-04-02,0,17.0,7.0,1,0
386,2,40.0,,,30.0,1.0,H07408-04-03,0,15.0,15.0,1,0
387,1,34.0,15.0,4.0,35.0,1.0,H07410-04-01,0,17.0,,1,0
388,1,36.0,17.0,5.0,57.0,0.0,H07412-04-01,0,32.0,,1,0
389,1,36.0,31.0,19.0,34.0,0.0,H07413-04-01,1,,,1,0
390,2,26.0,13.0,5.0,17.0,1.0,H07501-04-01,0,15.0,2.0,1,0
391,1,51.0,,,17.0,,H07502-04-01,0,15.0,,1,0
392,1,36.0,,,17.0,1.0,H07502-04-02,0,32.0,,1,0
393,1,30.0,,,17.0,1.0,H07502-04-03,0,33.0,2.0,1,1
394,1,26.0,,88.0,17.0,1.0,H07502-04-04,0,14.0,,1,1
395,2,52.0,,,17.0,1.0,H07502-04-06,0,16.0,6.0,1,0
396,1,24.0,,18.0,17.0,1.0,H07502-04-07,0,61.0,,1,1
397,2,49.0,,,34.0,1.0,H07504-04-01,0,17.0,,1,0
398,2,58.0,,,17.0,1.0,H07506-04-01,1,12.0,,1,0
399,1,53.0,,,30.0,1.0,H07507-04-01,1,13.0,14.0,1,0
400,2,50.0,,10.0,33.0,,H07508-04-01,1,,,1,0
401,1,54.0,,7.0,17.0,1.0,H07509-04-01,0,16.0,,1,0
402,1,25.0,16.0,5.0,17.0,1.0,H07509-04-02,0,34.0,,1,0
403,1,42.0,,88.0,17.0,,H07509-04-03,0,16.0,,1,0
404,2,20.0,,1.0,17.0,0.0,H07509-04-04,1,12.0,14.0,1,0
405,2,63.0,,,17.0,1.0,H07510-04-01,0,21.0,,1,0
406,2,30.0,,,17.0,1.0,H08101-04-01,0,41.0,7.0,1,1
407,2,49.0,,,17.0,1.0,H08102-04-01,0,17.0,,1,1
408,2,24.0,70.0,5.0,17.0,1.0,H08102-04-02,0,41.0,5.0,1,1
409,1,41.0,,19.0,17.0,1.0,H08102-04-03,0,34.0,,1,1
410,2,23.0,,1.0,17.0,1.0,H08102-04-04,0,51.0,3.0,1,1
411,1,23.0,,19.0,17.0,0.0,H08102-04-06,0,17.0,6.0,1,1
412,1,42.0,16.0,19.0,17.0,1.0,H08103-04-01,0,34.0,,1,1
413,1,27.0,,,17.0,1.0,H08107-04-01,0,16.0,4.0,1,0
414,1,51.0,,,17.0,1.0,H08110-04-01,0,35.0,,1,1
415,2,37.0,,,17.0,1.0,H08114-04-01,0,17.0,2.0,1,1
416,1,50.0,,,23.0,1.0,H08301-04-01,0,15.0,5.0,1,0
417,1,35.0,,,17.0,1.0,H08302-04-01,0,17.0,,1,0
418,2,52.0,,,17.0,1.0,H08302-04-02,1,,,1,0
419,2,35.0,,,17.0,1.0,H08302-04-03,1,,,1,0
420,1,47.0,,88.0,17.0,1.0,H08302-04-04,1,13.0,,1,0
421,1,55.0,51.0,1.0,17.0,1.0,H08303-04-01,0,16.0,,1,0
422,1,36.0,,,17.0,1.0,H08304-04-01,0,13.0,,1,0
423,1,79.0,,,96.0,1.0,H08305-04-01,1,16.0,30.0,1,0
424,2,28.0,,,17.0,1.0,H08306-04-01,0,15.0,7.0,1,0
425,1,35.0,,,17.0,1.0,H08307-04-02,0,13.0,,1,0
426,2,52.0,,,17.0,1.0,H08307-04-03,0,15.0,,1,0
427,2,42.0,,23.0,17.0,1.0,H08308-04-01,0,16.0,8.0,1,0
428,1,40.0,,,17.0,1.0,H08308-04-03,1,,14.0,1,0
429,2,62.0,,,17.0,1.0,H08309-04-01,0,17.0,5.0,1,1
430,1,40.0,,,17.0,1.0,H08310-04-01,0,,,1,0
431,2,44.0,,,25.0,1.0,H08402-04-01,0,31.0,,1,0
432,1,37.0,2.0,10.0,28.0,0.0,H08404-04-01,1,13.0,,1,0
433,1,36.0,,,17.0,1.0,H08405-04-01,0,17.0,,1,0
434,2,43.0,,,17.0,1.0,H08406-04-01,0,16.0,7.0,1,0
435,1,32.0,,,17.0,0.0,H08406-04-02,0,15.0,8.0,1,1
436,1,23.0,,,17.0,1.0,H08406-04-03,0,33.0,7.0,1,1
437,1,49.0,,,25.0,1.0,H08406-04-04,0,17.0,4.0,1,0
438,1,38.0,,,28.0,1.0,H08408-04-01,0,13.0,,1,0
439,1,54.0,,,28.0,1.0,H08409-04-01,1,,,1,0
440,1,31.0,,,25.0,1.0,H08409-04-02,0,32.0,,1,0
441,1,43.0,,,25.0,1.0,H08410-04-01,0,17.0,,1,0
442,2,48.0,,,28.0,0.0,H08411-04-01,1,,7.0,1,1
443,1,54.0,,,16.0,1.0,H08501-04-01,0,,,1,0
444,1,60.0,,,17.0,1.0,H08502-04-01,0,,7.0,1,0
445,1,59.0,,,16.0,0.0,H08503-04-01,0,14.0,3.0,1,0
446,1,28.0,,5.0,17.0,1.0,H08503-04-02,0,36.0,,1,1
447,2,45.0,,,30.0,1.0,H08503-04-03,0,13.0,14.0,1,0
448,2,54.0,,,25.0,1.0,H08504-04-01,0,12.0,7.0,1,0
449,1,42.0,12.0,19.0,17.0,1.0,H08505-04-01,0,12.0,,1,0
450,1,75.0,,,25.0,1.0,H08506-04-01,1,12.0,7.0,1,0
451,2,40.0,17.0,19.0,28.0,0.0,H08507-04-01,1,,30.0,1,0
452,2,69.0,,,28.0,1.0,H08508-04-01,1,,,1,0
453,1,67.0,,,31.0,0.0,H08509-04-01,1,,,1,0
454,2,34.0,,,28.0,1.0,H08510-04-01,0,13.0,7.0,1,0
455,1,33.0,14.0,19.0,28.0,1.0,H08510-04-02,0,33.0,5.0,1,1
456,2,55.0,,,17.0,0.0,H08602-04-01,1,,5.0,1,0
457,2,34.0,,,17.0,1.0,H08602-04-02,1,,14.0,1,0
458,1,23.0,,,17.0,1.0,H08602-04-03,0,13.0,,1,0
459,1,52.0,,,17.0,0.0,H08603-04-01,0,33.0,,1,0
460,2,59.0,,,17.0,1.0,H08605-04-01,0,11.0,14.0,1,0
461,2,55.0,,,30.0,1.0,H08609-04-01,0,31.0,,1,0
462,2,65.0,,,17.0,1.0,H08611-04-01,0,17.0,,1,0
463,2,74.0,,,28.0,1.0,H08701-04-01,1,,30.0,1,0
464,2,78.0,,,28.0,0.0,H08703-04-01,1,,21.0,1,0
465,1,56.0,,,28.0,1.0,H08704-04-01,0,17.0,7.0,1,0
466,1,43.0,,,28.0,0.0,H08706-04-01,0,13.0,,1,0
467,1,40.0,,,28.0,1.0,H08707-04-01,1,,14.0,1,0
468,1,52.0,,,28.0,1.0,H08708-04-01,0,14.0,7.0,1,0
469,1,39.0,,,28.0,0.0,H08708-04-02,1,,10.0,1,0
470,1,41.0,1.0,10.0,28.0,1.0,H08709-04-01,0,32.0,4.0,1,0
471,1,52.0,,,28.0,1.0,H08710-04-01,0,17.0,7.0,1,0
472,2,34.0,,,17.0,1.0,H08801-04-01,0,34.0,,1,0
473,2,31.0,,,30.0,1.0,H08802-04-01,0,17.0,7.0,1,0
474,2,79.0,,,17.0,1.0,H08802-04-02,0,12.0,14.0,1,0
475,1,34.0,,,25.0,1.0,H08803-04-01,1,,,1,0
476,2,73.0,,,28.0,0.0,H08804-04-01,1,,20.0,1,0
477,1,88.0,,,28.0,0.0,H08805-04-01,0,16.0,20.0,1,0
478,1,45.0,,,28.0,1.0,H08806-04-01,1,11.0,25.0,1,0
479,1,79.0,,,17.0,0.0,H08810-04-01,0,21.0,30.0,1,0
480,1,61.0,,,17.0,1.0,H08811-04-01,0,17.0,,1,0
481,2,47.0,,,50.0,1.0,H09001-04-01,1,,12.0,1,1
482,1,24.0,,19.0,47.0,1.0,H09001-04-02,0,17.0,7.0,1,1
483,1,35.0,,,21.0,1.0,H09003-04-01,0,,5.0,1,0
484,2,51.0,,,70.0,0.0,H09004-04-01,1,,6.0,1,1
485,1,27.0,,19.0,57.0,0.0,H09004-04-02,0,17.0,,1,0
486,2,74.0,,,17.0,1.0,H09005-04-01,1,13.0,14.0,1,0
487,1,44.0,,,34.0,1.0,H09007-04-01,0,36.0,,1,0
488,1,56.0,,,17.0,1.0,H09008-04-01,0,15.0,,1,1
489,1,25.0,5.0,1.0,17.0,1.0,H09008-04-02,0,35.0,,1,1
490,1,36.0,,19.0,35.0,0.0,H09009-04-01,0,15.0,4.0,1,0
491,2,24.0,,19.0,17.0,0.0,H09009-04-02,0,32.0,7.0,1,1
492,2,82.0,,,17.0,1.0,H09010-04-01,0,16.0,20.0,1,0
493,1,32.0,,,17.0,1.0,H09011-04-01,0,32.0,30.0,1,1
494,2,48.0,,,47.0,1.0,H09101-04-01,1,13.0,,1,0
495,1,37.0,,,32.0,1.0,H09102-04-01,0,34.0,,1,0
496,1,40.0,,,45.0,1.0,H09103-04-01,0,32.0,,1,0
497,1,61.0,14.0,10.0,17.0,1.0,H09105-04-01,0,17.0,,1,0
498,1,22.0,17.0,19.0,17.0,1.0,H09105-04-02,0,17.0,,1,0
499,2,61.0,,,32.0,1.0,H09106-04-01,1,15.0,4.0,1,0
500,1,27.0,,5.0,35.0,1.0,H09106-04-02,0,34.0,,1,1
501,2,51.0,,18.0,31.0,0.0,H09107-04-01,1,,8.0,1,0
502,2,55.0,70.0,7.0,29.0,1.0,H09108-04-01,0,33.0,4.0,1,0
503,1,80.0,,,33.0,1.0,H09109-04-01,1,,3.0,1,0
504,1,77.0,,,17.0,1.0,H09110-04-01,0,21.0,12.0,1,0
505,1,39.0,,,73.0,1.0,H09111-04-01,1,16.0,6.0,1,0
506,1,63.0,,,17.0,1.0,H09203-04-01,0,51.0,7.0,1,0
507,1,29.0,,19.0,35.0,1.0,H09206-04-01,0,16.0,4.0,1,0
508,2,58.0,,,96.0,1.0,H09208-04-01,1,12.0,20.0,1,0
509,2,83.0,,,17.0,1.0,H09209-04-01,0,12.0,,1,0
510,1,68.0,73.0,99.0,35.0,1.0,H09210-04-01,0,16.0,,1,0
511,2,45.0,61.0,5.0,17.0,1.0,H09403-04-01,0,51.0,,1,1
512,2,41.0,,,96.0,1.0,H09403-04-02,0,34.0,3.0,1,1
513,1,50.0,,,17.0,1.0,H09410-04-01,0,32.0,,1,1
514,1,35.0,,,17.0,0.0,H09501-04-01,0,33.0,,1,1
515,1,32.0,,88.0,17.0,0.0,H09504-04-01,0,61.0,,1,1
516,1,52.0,,,35.0,1.0,H09505-04-01,0,51.0,,1,1
517,2,34.0,,,17.0,1.0,H09509-04-01,0,51.0,,1,1
518,1,48.0,,,35.0,1.0,H09510-04-01,0,33.0,,1,1
519,2,31.0,,,17.0,1.0,H09513-04-01,0,34.0,,1,1
520,1,32.0,,,17.0,,H09514-04-01,0,14.0,10.0,1,1
521,1,53.0,,,16.0,0.0,H09604-04-01,0,51.0,,1,1
522,1,58.0,,,17.0,,H09605-04-01,0,61.0,,1,1
523,2,52.0,,,17.0,1.0,H09608-04-01,0,13.0,30.0,1,1
524,1,65.0,,,17.0,1.0,H09609-04-01,0,51.0,,1,1
525,1,51.0,,,25.0,1.0,H09610-04-01,0,61.0,,1,1
526,1,27.0,,,17.0,1.0,H09613-04-01,0,17.0,5.0,1,1
527,1,32.0,,,17.0,1.0,H09701-04-01,0,33.0,,1,1
528,1,40.0,,,17.0,1.0,H09705-04-01,0,61.0,2.0,1,1
529,2,40.0,,,28.0,1.0,H09706-04-01,0,16.0,7.0,1,1
530,2,53.0,,,17.0,1.0,H09710-04-01,0,17.0,4.0,1,1
531,1,22.0,,4.0,12.0,0.0,H09901-04-01,0,61.0,3.0,1,1
532,1,46.0,,,30.0,0.0,H09902-04-01,0,13.0,6.0,1,0
533,2,38.0,,,17.0,1.0,H09903-04-01,1,,7.0,1,0
534,1,28.0,,,28.0,1.0,H09905-04-01,1,,20.0,1,0
535,2,31.0,,,28.0,0.0,H09906-04-01,0,17.0,14.0,1,0
536,1,48.0,,,17.0,0.0,H09908-04-01,0,36.0,3.0,1,0
537,2,35.0,,,17.0,0.0,H09909-04-01,0,17.0,,1,0
538,2,61.0,,,17.0,0.0,H09910-04-01,0,16.0,7.0,1,0
539,1,51.0,34.0,19.0,17.0,0.0,H10002-04-01,0,61.0,,1,1
540,1,42.0,,,17.0,1.0,H10003-04-01,0,51.0,,1,0
541,1,52.0,,,17.0,1.0,H10004-04-01,0,33.0,,1,1
542,1,40.0,,,17.0,1.0,H10007-04-01,0,51.0,4.0,1,0
543,2,34.0,,,17.0,1.0,H10007-04-02,0,61.0,,1,0
544,1,43.0,,7.0,17.0,1.0,H10009-04-01,0,34.0,30.0,1,1
545,2,34.0,,,17.0,1.0,H10009-04-02,0,32.0,,1,1
546,1,69.0,,,17.0,0.0,H10010-04-01,0,51.0,6.0,1,0
547,1,31.0,,,17.0,1.0,H10011-04-01,0,61.0,,1,1
548,1,31.0,,1.0,17.0,0.0,H10201-04-01,1,,,1,1
549,1,33.0,,,17.0,1.0,H10201-04-02,0,17.0,,1,0
550,2,31.0,,,17.0,1.0,H10205-04-01,0,33.0,,1,1
551,2,54.0,61.0,5.0,17.0,1.0,H10207-04-01,0,36.0,,1,1
552,2,59.0,,,17.0,1.0,H10209-04-01,1,12.0,14.0,1,1
553,2,53.0,,,17.0,0.0,H10210-04-01,0,17.0,,1,0
554,1,18.0,14.0,1.0,35.0,0.0,H10303-04-01,0,17.0,,1,1
555,1,33.0,,,17.0,1.0,H10304-04-01,0,34.0,,1,1
556,1,28.0,,,35.0,1.0,H10306-04-01,0,17.0,2.0,1,1
557,1,46.0,,,17.0,1.0,H10309-04-01,0,34.0,4.0,1,1
558,1,40.0,,,62.0,1.0,H10311-04-01,0,32.0,7.0,1,0
559,1,34.0,,,30.0,0.0,H10312-04-01,1,,,1,1
560,1,36.0,,,34.0,1.0,H10701-04-01,1,11.0,,2,0
561,1,25.0,2.0,5.0,45.0,,H10701-04-02,0,16.0,,2,0
562,1,28.0,,19.0,35.0,1.0,H10701-04-03,0,33.0,,2,0
563,2,71.0,,,47.0,0.0,H10702-04-01,1,,,2,0
564,2,67.0,,,47.0,0.0,H10703-04-01,0,15.0,7.0,2,0
565,1,54.0,,,47.0,1.0,H10704-04-01,0,41.0,,2,0
566,2,46.0,17.0,19.0,47.0,1.0,H10704-04-02,1,12.0,,2,0
567,1,69.0,,,35.0,0.0,H10706-04-01,1,,,2,0
568,1,72.0,,,31.0,0.0,H10706-04-02,0,13.0,,2,0
569,1,52.0,73.0,19.0,47.0,0.0,H10707-04-01,1,,19.0,2,0
570,1,62.0,,,21.0,1.0,H10708-04-01,0,17.0,,2,0
571,1,64.0,,,47.0,1.0,H10709-04-01,0,15.0,,2,0
572,1,60.0,,,45.0,1.0,H10710-04-01,0,12.0,,2,0
573,2,24.0,,19.0,17.0,0.0,H10710-04-02,0,17.0,7.0,2,1
574,2,27.0,,88.0,45.0,,H10710-04-03,0,34.0,30.0,2,1
575,1,29.0,,,47.0,,H10710-04-04,0,34.0,,2,0
576,1,30.0,17.0,8.0,47.0,1.0,H10710-04-05,0,34.0,,2,0
577,1,40.0,,,34.0,1.0,H10801-04-01,0,14.0,,2,0
578,1,61.0,10.0,9.0,31.0,1.0,H10802-04-01,0,34.0,23.0,2,0
579,1,51.0,,,34.0,1.0,H10803-04-01,0,16.0,,2,0
580,1,25.0,1.0,1.0,34.0,1.0,H10803-04-02,0,17.0,,2,0
581,1,28.0,3.0,19.0,34.0,0.0,H10803-04-03,0,34.0,,2,0
582,1,46.0,,,34.0,0.0,H10804-04-01,0,17.0,21.0,2,0
583,1,44.0,22.0,13.0,34.0,1.0,H10805-04-01,0,34.0,,2,1
584,1,38.0,,,34.0,0.0,H10806-04-01,0,16.0,,2,0
585,1,51.0,70.0,10.0,34.0,0.0,H10807-04-01,0,34.0,,2,0
586,1,25.0,,,34.0,1.0,H10807-04-02,0,36.0,,2,0
587,2,47.0,,,34.0,1.0,H10809-04-01,1,,,2,0
588,1,42.0,3.0,19.0,34.0,0.0,H10810-04-01,0,32.0,,2,0
589,1,44.0,,,35.0,1.0,H10902-04-01,1,,14.0,2,0
590,1,37.0,,,28.0,0.0,H10904-04-01,1,,,2,0
591,1,46.0,,,45.0,1.0,H10905-04-01,0,14.0,,2,0
592,1,51.0,,,35.0,0.0,H10906-04-01,1,,,2,0
593,2,21.0,73.0,19.0,47.0,1.0,H10908-04-01,1,,,2,0
594,1,49.0,,,21.0,1.0,H10909-04-01,0,14.0,,2,0
595,1,39.0,14.0,19.0,35.0,1.0,H10909-04-02,0,14.0,,2,0
596,1,20.0,16.0,19.0,21.0,0.0,H10909-04-03,0,17.0,,2,1
597,1,40.0,,,31.0,1.0,H10909-04-04,0,14.0,4.0,2,0
598,1,69.0,,,35.0,1.0,H10910-04-01,0,13.0,,2,0
599,1,36.0,8.0,19.0,34.0,1.0,H11001-04-01,0,16.0,,2,0
600,1,45.0,13.0,19.0,34.0,1.0,H11002-04-01,0,17.0,,2,0
601,1,39.0,17.0,19.0,34.0,1.0,H11003-04-01,0,17.0,,2,0
602,1,38.0,2.0,10.0,34.0,0.0,H11006-04-01,0,16.0,,2,0
603,1,42.0,,,34.0,1.0,H11007-04-01,0,16.0,14.0,2,0
604,1,69.0,,,34.0,1.0,H11009-04-01,0,13.0,,2,0
605,1,40.0,1.0,99.0,34.0,1.0,H11010-04-01,0,16.0,,2,0
606,1,46.0,,4.0,34.0,1.0,H11011-04-01,0,51.0,,2,0
607,2,30.0,,,35.0,1.0,H11403-04-01,0,32.0,,2,1
608,1,46.0,,,35.0,1.0,H11405-04-01,1,,,2,1
609,2,76.0,,,35.0,0.0,H11406-04-01,1,,7.0,2,1
610,2,33.0,,19.0,35.0,1.0,H11409-04-01,1,12.0,,2,1
611,1,29.0,51.0,4.0,35.0,1.0,H11410-04-01,0,51.0,,2,1
612,1,43.0,,,35.0,1.0,H11414-04-01,1,13.0,,2,1
613,2,32.0,,5.0,35.0,1.0,H11501-04-01,0,31.0,4.0,2,1
614,1,32.0,17.0,5.0,35.0,0.0,H11502-04-01,0,34.0,7.0,2,1
615,2,64.0,,,35.0,0.0,H11502-04-02,0,,30.0,2,1
616,1,34.0,17.0,5.0,35.0,1.0,H11504-04-01,0,15.0,,2,1
617,1,69.0,,,35.0,1.0,H11505-04-01,0,33.0,,2,1
618,1,82.0,,,35.0,1.0,H11506-04-01,0,22.0,,2,1
619,1,27.0,,10.0,35.0,1.0,H11506-04-02,0,61.0,,2,1
620,1,49.0,,,35.0,1.0,H11506-04-03,0,51.0,,2,0
621,2,49.0,,,35.0,1.0,H11507-04-01,1,12.0,30.0,2,1
622,1,47.0,,,35.0,1.0,H11509-04-01,0,34.0,,2,1
623,2,64.0,,,35.0,1.0,H11510-04-01,0,61.0,,2,1
624,2,59.0,,,35.0,0.0,H11801-04-01,0,14.0,7.0,2,0
625,1,40.0,,,35.0,0.0,H11804-04-01,1,12.0,7.0,2,0
626,1,44.0,,,35.0,0.0,H11805-04-01,0,17.0,14.0,2,0
627,1,53.0,,,35.0,1.0,H11806-04-01,0,17.0,3.0,2,0
628,1,40.0,2.0,5.0,35.0,1.0,H11807-04-01,0,14.0,,2,0
629,1,60.0,,,35.0,1.0,H11808-04-01,0,32.0,,2,0
630,2,38.0,32.0,1.0,35.0,1.0,H11808-04-02,0,32.0,,2,0
631,1,48.0,,,35.0,1.0,H11809-04-01,0,16.0,,2,0
632,1,51.0,,,21.0,1.0,H11810-04-01,0,17.0,,2,0
633,1,39.0,16.0,19.0,35.0,1.0,H11901-04-01,0,33.0,,2,1
634,1,81.0,,,35.0,1.0,H11902-04-01,1,10.0,20.0,2,1
635,2,44.0,34.0,10.0,35.0,1.0,H11903-04-01,1,,5.0,2,1
636,2,28.0,41.0,1.0,35.0,1.0,H11903-04-02,0,51.0,21.0,2,0
637,1,71.0,,,35.0,1.0,H11905-04-01,0,21.0,,2,0
638,1,29.0,,4.0,35.0,1.0,H11907-04-01,0,31.0,7.0,2,0
639,1,49.0,,,31.0,0.0,H11908-04-01,0,15.0,,2,0
640,1,67.0,,,35.0,1.0,H11910-04-01,0,51.0,,2,0
641,1,32.0,11.0,19.0,35.0,1.0,H12001-04-01,0,15.0,30.0,2,0
642,1,48.0,,,35.0,,H12003-04-01,0,13.0,,2,0
643,1,25.0,13.0,5.0,35.0,1.0,H12003-04-02,0,34.0,,2,0
644,1,42.0,73.0,19.0,35.0,0.0,H12005-04-01,1,12.0,,2,0
645,2,58.0,,,35.0,1.0,H12006-04-01,1,13.0,14.0,2,0
646,1,33.0,,,35.0,1.0,H12007-04-01,0,17.0,,2,0
647,2,55.0,,,35.0,1.0,H12008-04-01,1,14.0,,2,0
648,1,25.0,,19.0,35.0,1.0,H12008-04-02,0,17.0,,2,0
649,2,74.0,,,35.0,1.0,H12009-04-01,1,,14.0,2,0
650,1,19.0,2.0,88.0,35.0,1.0,H12010-04-01,0,16.0,7.0,2,0
651,1,32.0,,9.0,35.0,1.0,H12011-04-01,0,17.0,,2,0
652,2,48.0,,,17.0,1.0,H12303-04-01,0,16.0,,2,1
653,1,48.0,,,17.0,1.0,H12306-04-01,0,34.0,,2,1
654,2,55.0,34.0,10.0,11.0,1.0,H12310-04-01,0,32.0,3.0,2,1
655,1,42.0,,,35.0,1.0,H12311-04-01,1,,,2,1
656,1,49.0,70.0,9.0,35.0,1.0,H12401-04-01,0,34.0,,2,1
657,2,41.0,,,96.0,0.0,H12402-04-01,0,15.0,,2,1
658,1,54.0,,10.0,35.0,1.0,H12404-04-01,0,34.0,,2,1
659,1,34.0,8.0,1.0,35.0,1.0,H12407-04-01,0,17.0,14.0,2,1
660,2,33.0,,,35.0,0.0,H12407-04-02,0,17.0,,2,1
661,2,41.0,3.0,19.0,35.0,0.0,H12408-04-01,0,17.0,,2,1
662,1,53.0,,,35.0,0.0,H12409-04-01,0,34.0,,2,1
663,1,87.0,,,35.0,1.0,H12411-04-01,0,61.0,,2,1
664,1,38.0,,,31.0,1.0,H12501-04-01,1,12.0,,2,0
665,1,40.0,,,35.0,1.0,H12502-04-01,0,16.0,,2,0
666,1,65.0,,,35.0,1.0,H12504-04-01,0,15.0,14.0,2,0
667,1,31.0,17.0,19.0,35.0,1.0,H12505-04-01,1,,,2,0
668,1,46.0,,,35.0,,H12506-04-01,0,17.0,,2,0
669,1,32.0,73.0,19.0,30.0,1.0,H12507-04-01,1,,3.0,2,0
670,1,38.0,,,35.0,1.0,H12509-04-01,0,16.0,,2,0
671,2,43.0,,,35.0,1.0,H12510-04-01,0,17.0,,2,0
672,2,47.0,,,35.0,1.0,H12512-04-01,1,13.0,,2,0
673,2,79.0,,,31.0,1.0,H12601-04-01,1,,14.0,2,0
674,2,36.0,,,34.0,1.0,H12603-04-01,0,15.0,3.0,2,0
675,1,48.0,,,45.0,0.0,H12604-04-01,0,17.0,30.0,2,0
676,1,39.0,,,35.0,0.0,H12605-04-01,0,16.0,7.0,2,0
677,2,60.0,,,35.0,0.0,H12606-04-01,1,10.0,25.0,2,0
678,1,21.0,,,35.0,0.0,H12606-04-02,0,14.0,,2,0
679,1,85.0,,,31.0,1.0,H12607-04-01,1,12.0,23.0,2,0
680,1,39.0,,,45.0,1.0,H12609-04-01,0,16.0,7.0,2,0
681,2,49.0,,,35.0,0.0,H12610-04-01,1,,,2,0
682,1,30.0,8.0,5.0,35.0,0.0,H12610-04-02,0,33.0,,2,0
683,1,46.0,8.0,19.0,35.0,0.0,H12611-04-01,0,16.0,,2,0
684,2,38.0,,88.0,35.0,0.0,H12701-04-01,0,16.0,,2,0
685,2,31.0,,,35.0,1.0,H12701-04-02,0,16.0,,1,0
686,2,53.0,17.0,10.0,35.0,1.0,H12703-04-01,0,17.0,,2,0
687,1,64.0,,,35.0,1.0,H12704-04-01,0,34.0,,2,0
688,2,36.0,,,35.0,1.0,H12705-04-01,0,13.0,3.0,2,0
689,1,55.0,21.0,19.0,35.0,1.0,H12706-04-01,0,51.0,7.0,2,0
690,2,63.0,,10.0,35.0,1.0,H12707-04-01,1,,,2,0
691,2,50.0,,,31.0,1.0,H12708-04-01,1,12.0,28.0,2,0
692,1,44.0,,,31.0,1.0,H12709-04-01,0,13.0,,2,0
693,2,52.0,,,35.0,1.0,H12710-04-01,0,51.0,,2,0
694,2,48.0,,,35.0,1.0,H12805-04-01,0,41.0,,2,1
695,1,27.0,51.0,4.0,35.0,1.0,H12805-04-02,0,51.0,,2,1
696,1,68.0,,,17.0,1.0,H12806-04-01,1,15.0,30.0,2,1
697,1,40.0,,,35.0,1.0,H12808-04-01,0,16.0,,2,1
698,1,61.0,,,35.0,1.0,H12809-04-01,0,16.0,30.0,2,1
699,1,21.0,17.0,19.0,35.0,1.0,H12809-04-02,0,34.0,,2,1
700,1,23.0,16.0,19.0,35.0,1.0,H12809-04-03,0,34.0,,2,1
701,1,76.0,,,35.0,1.0,H12810-04-01,0,13.0,30.0,2,1
702,2,45.0,21.0,99.0,18.0,1.0,H12811-04-01,0,16.0,,2,0
703,2,51.0,,,35.0,0.0,H12812-04-01,0,33.0,,2,0
704,1,35.0,,,32.0,0.0,H12901-04-01,0,13.0,7.0,2,1
705,2,40.0,,,45.0,0.0,H12902-04-02,1,,30.0,2,0
706,1,48.0,,,35.0,0.0,H12903-04-01,0,17.0,,2,0
707,1,41.0,,,45.0,1.0,H12904-04-01,0,17.0,,2,0
708,2,61.0,,,32.0,1.0,H12905-04-01,1,11.0,,2,0
709,2,24.0,16.0,9.0,31.0,1.0,H12905-04-02,0,16.0,,2,0
710,1,42.0,,,35.0,1.0,H12906-04-01,0,31.0,,2,0
711,2,62.0,,,25.0,1.0,H12907-04-01,1,,,2,0
712,1,41.0,,19.0,45.0,1.0,H12908-04-01,0,16.0,,2,0
