,wage_total,hh,bs_profit,other_inc,
997,,H17107-04-01,0.0,0.0,0.0
998,,H17108-04-01,0.0,0.0,0.0
999,,H17109-04-01,0.0,0.0,0.0
1000,,H17110-04-01,0.0,0.0,0.0
1001,120.02829652594428,H17201-04-01,22.807309162739816,0.0,0.0
1002,,H17201-04-02,193.28228104016793,0.0,0.0
1003,,H17201-04-03,0.0,0.0,0.0
1004,371.1019795971224,H17202-04-01,0.0,0.0,0.0
1005,,H17203-04-01,115.96936862410077,240000.0,92.7754948992806
1006,1623.5711607374105,H17204-04-01,50.253393070443664,0.0,0.0
1007,,H17205-04-01,112.1037230032974,0.0,0.0
1008,,H17206-04-01,0.0,0.0,0.0
1009,3163.644376065469,H17207-04-01,0.0,0.0,0.0
1010,1113.3059387913672,H17207-04-02,0.0,0.0,0.0
1011,,H17208-04-01,3.8656456208033587,0.0,0.0
1012,,H17210-04-01,123.70065986570748,0.0,0.0
1013,,H17301-04-01,0.0,0.0,0.0
1014,,H17302-04-01,23.19387372482015,0.0,0.0
1015,,H17308-04-01,207.9717343992207,0.0,0.0
1016,,H17309-04-01,0.0,0.0,0.0
1017,,H17310-04-01,0.0,0.0,0.0
1018,958.6801139592329,H17401-04-01,0.0,0.0,0.0
1019,,H17401-04-02,0.0,0.0,0.0
1020,,H17403-04-01,0.0,0.0,0.0
1021,,H17404-04-01,1.9328228104016794,0.0,0.0
1022,,H17405-04-01,6.5715975553657096,0.0,0.0
1023,,H17406-04-01,69.58162117446045,0.0,0.0
1024,869.7702646807556,H17406-04-03,0.0,0.0,0.0
1025,1884.5022401416375,H17408-04-01,135.29759672811755,0.0,0.0
1026,,H17409-04-01,117.5156268724221,0.0,0.0
1027,,H17410-04-01,115.96936862410077,0.0,0.0
1028,1159.6936862410075,H17502-04-01,0.0,0.0,0.0
1029,,H17503-04-01,27.05951934562351,0.0,0.0
1030,,H17504-04-02,0.0,0.0,0.0
1031,,H17506-04-01,69.58162117446045,0.0,0.0
1032,,H17507-04-01,0.0,0.0,0.0
1033,,H17508-04-01,0.0,0.0,0.0
1034,,H17509-04-01,0.0,0.0,0.0
1035,,H17511-04-01,108.23807738249404,0.0,0.0
1036,417.4897270467627,H17511-04-02,0.0,0.0,0.0
1037,5566.529693956836,H17511-04-03,11.596936862410075,0.0,0.0
1038,,H17601-04-01,77.31291241606718,0.0,0.0
1039,,H17602-04-01,0.0,0.0,0.0
1040,,H17604-04-01,7.731291241606717,0.0,0.0
1041,,H17605-04-01,3.8656456208033587,0.0,0.0
1042,270.5951934562351,H17606-04-01,0.0,0.0,0.0
1043,,H17608-04-01,0.0,0.0,0.0
1044,,H17608-04-02,,,
1045,,H17609-04-01,27.05951934562351,0.0,0.0
1046,,H17610-04-01,129.88569285899285,45000.0,17.395405293615113
1047,,H17701-04-01,0.0,0.0,0.0
1048,,H17703-04-01,0.0,0.0,0.0
1049,,H17704-04-01,0.0,0.0,0.0
1050,1005.0678614088732,H17705-04-02,0.0,0.0,0.0
1051,,H17707-04-02,0.0,0.0,0.0
1052,1159.6936862410075,H17707-04-03,0.0,0.0,0.0
1053,,H17707-04-04,0.0,0.0,0.0
1054,,H17708-04-01,0.0,1200000.0,463.87747449640307
1055,,H17708-04-02,0.0,0.0,0.0
1056,1449.6171078012594,H17709-04-01,0.0,0.0,0.0
1057,,H17710-04-01,0.0,0.0,0.0
1058,,H18001-04-01,0.0,0.0,0.0
1059,,H18001-04-02,0.0,0.0,0.0
1060,,H18005-04-01,548.921678154077,0.0,0.0
1061,,H18007-04-01,827.2481628519188,0.0,0.0
1062,4793.400569796165,H18010-04-01,0.0,0.0,0.0
1063,2532.771010750361,H18011-04-01,0.0,2400000.0,927.7549489928061
1064,,H18012-04-01,210.67768633378304,0.0,0.0
1065,,H18013-04-01,284.12495312904684,0.0,0.0
1066,,H18101-04-01,0.0,0.0,0.0
1067,,H18102-04-01,0.0,0.0,0.0
1068,,H18103-04-01,89.29641384055759,0.0,0.0
1069,,H18103-04-02,173.95405293615113,0.0,0.0
1070,556.6529693956836,H18103-04-03,0.0,0.0,0.0
1071,,H18104-04-01,0.0,0.0,0.0
1072,,H18104-04-02,0.0,0.0,0.0
1073,19.328228104016794,H18104-04-03,0.0,0.0,0.0
1074,,H18104-04-04,0.0,0.0,0.0
1075,92.7754948992806,H18105-04-01,27.05951934562351,0.0,0.0
1076,,H18106-04-01,23.19387372482015,0.0,0.0
1077,,H18107-04-01,0.0,0.0,0.0
1078,,H18108-04-01,9.277549489928061,0.0,0.0
1079,,H18109-04-01,23.967002848980822,0.0,0.0
1080,,H18110-04-01,34.790810587230226,0.0,0.0
1081,,H18201-04-01,0.0,0.0,0.0
1082,,H18202-04-02,0.0,0.0,0.0
1083,,H18202-04-03,0.0,0.0,0.0
1084,,H18202-04-04,0.0,0.0,0.0
1085,,H18202-04-05,0.0,0.0,0.0
1086,,H18202-04-06,0.0,0.0,0.0
1087,,H18203-04-01,37.88332708387291,0.0,0.0
1088,98.03277294357318,H18204-04-01,0.0,0.0,0.0
1089,1484.4079183884896,H18204-04-02,0.0,0.0,0.0
1090,,H18205-04-01,0.0,0.0,0.0
1091,,H18205-04-02,30.92516496642687,0.0,0.0
1092,,H18206-04-01,0.0,0.0,0.0
1093,,H18206-04-02,0.0,0.0,0.0
1094,,H18207-04-01,579.8468431205038,0.0,0.0
1095,,H18207-04-02,0.0,0.0,0.0
1096,,H18208-04-01,13.529759672811755,0.0,0.0
1097,,H18209-04-01,0.0,0.0,0.0
1098,,H18209-04-02,0.0,0.0,0.0
1099,1920.4527444151086,H18210-04-01,0.0,0.0,0.0
1100,,H18210-04-02,0.0,0.0,0.0
1101,,H18210-04-03,0.0,0.0,0.0
1102,,H18210-04-04,1407.0950059724225,0.0,0.0
1103,2909.864741059728,H18210-04-05,0.0,0.0,0.0
1104,,H18301-04-01,7.731291241606717,0.0,0.0
1105,,H18301-04-02,45.61461832547963,0.0,0.0
1106,,H18301-04-03,52.18621588084534,0.0,0.0
1107,,H18301-04-04,0.0,0.0,0.0
1108,386.56456208033586,H18301-04-05,13.916324234892091,0.0,0.0
1109,,H18301-04-06,,,
1110,71.32116170382197,H18301-04-07,0.0,0.0,0.0
1111,,H18302-04-01,0.0,0.0,0.0
1112,,H18303-04-01,579.8468431205038,0.0,0.0
1113,,H18305-04-01,2.7059519345623513,240000.0,92.7754948992806
1114,,H18306-04-01,3.092516496642687,0.0,0.0
1115,,H18307-04-01,9.277549489928061,2500000.0,966.4114052008397
1116,104.37243176169068,H18308-04-01,0.0,0.0,0.0
1117,463.87747449640307,H18309-04-01,11.596936862410075,0.0,0.0
1118,,H18311-04-01,27.05951934562351,0.0,0.0
1119,896.8297840263792,H18311-04-02,0.0,0.0,0.0
1120,,H18601-04-01,0.0,0.0,0.0
1121,,H18601-04-02,104.37243176169068,0.0,0.0
1122,,H18601-04-03,3.8656456208033587,0.0,0.0
1123,,H18601-04-04,0.0,0.0,0.0
1124,,H18602-04-01,56.82499062580937,0.0,0.0
1125,927.7549489928061,H18603-04-01,0.0,0.0,0.0
1126,742.2039591942448,H18604-04-01,0.0,0.0,0.0
1127,,H18605-04-01,0.0,96000.0,37.110197959712245
1128,23.19387372482015,H18606-04-01,0.0,0.0,0.0
1129,,H18607-04-01,59.91750712245206,0.0,0.0
1130,,H18608-04-01,0.0,0.0,0.0
1131,,H18609-04-01,29.378906718105526,0.0,0.0
1132,463.87747449640307,H18610-04-01,0.0,0.0,0.0
1133,,H18708-04-01,32.85798777682855,0.0,0.0
1134,,H18712-04-01,0.0,0.0,0.0
1135,,H18801-04-01,0.0,0.0,0.0
1136,,H18801-04-02,0.0,0.0,0.0
1137,,H18802-04-01,0.0,0.0,0.0
1138,,H18803-04-01,0.0,0.0,0.0
1139,,H18804-04-01,0.0,0.0,0.0
1140,,H18805-04-01,0.0,0.0,0.0
1141,,H18806-04-01,96.64114052008397,0.0,0.0
1142,,H18806-04-02,0.0,0.0,0.0
1143,,H18806-04-03,16.235711607374107,0.0,0.0
1144,,H18807-04-01,0.0,0.0,0.0
1145,1855.5098979856123,H18807-04-02,0.0,0.0,0.0
1146,,H18808-04-01,23.19387372482015,0.0,0.0
1147,,H18808-04-02,0.0,0.0,0.0
1148,18.555098979856123,H18808-04-03,0.0,0.0,0.0
1149,,H18809-04-01,11.21037230032974,0.0,0.0
1150,,H18810-04-01,0.0,0.0,0.0
1151,,H18901-04-01,0.0,0.0,0.0
1152,,H18902-04-01,15.462582483213435,0.0,0.0
1153,,H18904-04-01,0.0,0.0,0.0
1154,,H18905-04-01,0.0,0.0,0.0
1155,,H18907-04-01,0.0,0.0,0.0
1156,,H18908-04-01,135.29759672811755,0.0,0.0
1157,,H18909-04-01,0.0,0.0,0.0
1158,,H18910-04-01,0.0,0.0,0.0
1159,,H19001-04-01,59.91750712245206,88000.0,34.01768146306956
1160,104.37243176169068,H19001-04-02,0.0,0.0,0.0
1161,,H19002-04-01,0.0,0.0,0.0
1162,,H19004-04-01,0.0,0.0,0.0
1163,,H19005-04-01,0.0,0.0,0.0
1164,,H19006-04-01,,,
1165,46.3877474496403,H19007-04-01,0.0,0.0,0.0
1166,,H19008-04-01,116.16265090514092,0.0,0.0
1167,,H19008-04-02,0.0,0.0,0.0
1168,6457.174444989931,H19008-04-03,0.0,0.0,0.0
1169,,H19008-04-04,63.78315274325542,0.0,0.0
1170,,H19009-04-01,,,
1171,,H19010-04-01,0.0,0.0,0.0
1172,,H19101-04-01,15.462582483213435,0.0,0.0
1173,,H19102-04-01,56.0518615016487,0.0,0.0
1174,,H19103-04-01,0.0,0.0,0.0
1175,,H19104-04-01,0.0,0.0,0.0
1176,129.49912829691252,H19105-04-01,0.0,0.0,0.0
1177,,H19106-04-01,0.0,0.0,0.0
1178,,H19107-04-01,0.0,0.0,0.0
1179,,H19107-04-02,14.689453359052763,0.0,0.0
1180,,H19107-04-03,0.0,0.0,0.0
1181,,H19108-04-01,7.5380089605665495,0.0,0.0
1182,166.9958908187051,H19108-04-02,12.949912829691252,0.0,0.0
1183,55.665296939568364,H19108-04-03,0.0,0.0,0.0
1184,,H19109-04-01,7.3447266795263815,0.0,0.0
1185,,H19110-04-01,5.025339307044367,0.0,0.0
1186,2763.9366188744016,H19201-04-01,5.798468431205038,0.0,0.0
1187,,H19203-04-01,30.92516496642687,0.0,0.0
1188,,H19204-04-01,0.0,0.0,0.0
1189,,H19205-04-01,0.0,0.0,0.0
1190,,H19205-04-03,0.0,0.0,0.0
1191,,H19206-04-01,14.88273564009293,0.0,0.0
1192,,H19207-04-01,127.56630548651084,0.0,0.0
1193,,H19208-04-01,0.0,0.0,0.0
1194,,H19210-04-01,295.7218899914569,0.0,0.0
1195,108.23807738249404,H19211-04-01,0.0,0.0,0.0
1196,,H19212-04-01,5.411903869124703,0.0,0.0
1197,,H19212-04-02,13.916324234892091,0.0,0.0
1198,,H19212-04-03,340.17681463069556,0.0,0.0
1199,,H19401-04-01,61.85032993285374,240000.0,92.7754948992806
1200,417.4897270467627,H19402-04-01,13.143195110731419,480000.0,185.5509897985612
1201,139.1632423489209,H19404-04-01,0.0,0.0,0.0
1202,,H19406-04-01,112.1037230032974,0.0,0.0
1203,1424.1038467039573,H19407-04-01,0.0,0.0,0.0
1204,,H19409-04-01,117.90219143450244,0.0,0.0
1205,,H19501-04-01,117.90219143450244,0.0,0.0
1206,75.76665416774583,H19502-04-01,2.3193873724820153,0.0,0.0
1207,,H19504-04-01,7.731291241606717,0.0,0.0
1208,3339.9178163741017,H19504-04-02,0.0,0.0,0.0
1209,860.4927151908277,H19505-04-01,0.0,0.0,0.0
1210,,H19506-04-01,48.32057026004198,0.0,0.0
1211,,H19507-04-01,92.7754948992806,0.0,0.0
1212,44.45492463923863,H19508-04-01,8.890984927847725,0.0,0.0
1213,391.9764659494606,H19509-04-01,0.0,0.0,0.0
1214,,H19510-04-01,0.0,0.0,0.0
1215,3711.0197959712245,H19602-04-01,0.0,0.0,0.0
1216,1530.79566583813,H19602-04-02,0.0,0.0,0.0
1217,2412.1628673812957,H19603-04-01,28.605777593944854,0.0,0.0
1218,,H19604-04-01,8.890984927847725,180000.0,69.58162117446045
1219,,H19605-04-01,347.90810587230226,0.0,0.0
1220,27.832648469784182,H19607-04-01,6.5715975553657096,0.0,0.0
1221,1113.3059387913672,H19607-04-02,0.0,0.0,0.0
1222,,H19607-04-03,192.12258735392692,0.0,0.0
1223,,H19608-04-01,10.43724317616907,0.0,0.0
1224,,H19609-04-01,0.0,0.0,0.0
1225,2087.4486352338135,H19610-04-01,0.0,0.0,0.0
1226,,H19702-04-01,0.0,0.0,0.0
1227,,H19702-04-02,710.8922296657377,2560000.0,989.6052789256598
1228,,H19702-04-03,815.6512259895087,0.0,0.0
1229,,H19702-04-04,9.664114052008397,0.0,0.0
1230,37.110197959712245,H19703-04-01,0.0,0.0,0.0
1231,,H19703-04-02,13.529759672811755,0.0,0.0
1232,,H19704-04-01,65.7159755536571,0.0,0.0
1233,603.0407168453239,H19705-04-01,28.99234215602519,0.0,0.0
1234,,H19707-04-01,0.0,0.0,0.0
1235,,H19708-04-01,0.0,0.0,0.0
1236,,H19709-04-01,0.0,0.0,0.0
1237,,H19710-04-01,0.0,0.0,0.0
1238,,H19711-04-01,15.462582483213435,0.0,0.0
1239,,H20002-04-01,11.596936862410075,0.0,0.0
1240,,H20003-04-01,139.1632423489209,0.0,0.0
1241,1669.9589081870508,H20004-04-01,136.3799775019425,48000.0,18.555098979856123
1242,5891.243926104318,H20005-04-01,0.0,0.0,0.0
1243,2221.9731028377705,H20005-04-02,47.934005697961645,0.0,0.0
1244,,H20006-04-01,0.0,0.0,0.0
1245,,H20007-04-01,0.0,0.0,0.0
1246,1496.7779843750604,H20009-04-01,270.5951934562351,0.0,0.0
1247,,H20010-04-01,6.185032993285374,0.0,0.0
1248,,H20010-04-02,0.0,0.0,0.0
1249,,H20010-04-03,,,
1250,,H20011-04-01,0.0,0.0,0.0
1251,1301.1763159624106,H20201-04-01,9.664114052008397,0.0,0.0
1252,,H20202-04-01,18.168534417775785,0.0,0.0
1253,,H20203-04-01,0.0,0.0,0.0
1254,,H20203-04-02,0.0,0.0,0.0
1255,817.5840487999103,H20205-04-01,9.277549489928061,0.0,0.0
1256,,H20206-04-01,0.0,0.0,0.0
1257,129.88569285899285,H20207-04-01,81.9516871610312,0.0,0.0
1258,55.665296939568364,H20207-04-02,0.0,0.0,0.0
1259,473.1550239863311,H20208-04-01,0.0,0.0,0.0
1260,,H20209-04-01,27.832648469784182,0.0,0.0
1261,,H20210-04-01,35.17737514931056,0.0,0.0
1262,,H20210-04-02,0.0,0.0,0.0
1263,742.2039591942448,H20210-04-03,0.0,0.0,0.0
1264,120.60814336906479,H20301-04-01,2.3193873724820153,0.0,0.0
1265,,H20302-04-01,15.462582483213435,0.0,0.0
1266,,H20303-04-01,6.5715975553657096,0.0,0.0
1267,,H20304-04-01,9.277549489928061,0.0,0.0
1268,,H20305-04-01,7.3447266795263815,0.0,0.0
1269,,H20306-04-01,0.0,0.0,0.0
1270,,H20307-04-01,7.731291241606717,0.0,0.0
1271,,H20309-04-01,0.0,0.0,0.0
1272,,H20310-04-01,24.740131973141494,0.0,0.0
1273,,H20310-04-02,9.277549489928061,0.0,0.0
1274,,H20401-04-01,13.916324234892091,0.0,0.0
1275,,H20402-04-01,0.0,0.0,0.0
1276,,H20403-04-01,0.0,0.0,0.0
1277,,H20404-04-01,7.3447266795263815,0.0,0.0
1278,,H20406-04-01,0.0,0.0,0.0
1279,,H20407-04-01,13.916324234892091,0.0,0.0
1280,,H20408-04-01,1.9328228104016794,0.0,0.0
1281,,H20409-04-01,0.0,0.0,0.0
1282,,H20411-04-01,24.740131973141494,0.0,0.0
1283,,H20503-04-01,173.95405293615113,1200000.0,463.87747449640307
1284,,H20504-04-01,54.11903869124702,0.0,0.0
1285,,H20505-04-01,57.98468431205038,1800000.0,695.8162117446045
1286,3223.948447750001,H20507-04-01,0.0,0.0,0.0
1287,,H20507-04-02,19.328228104016794,1200000.0,463.87747449640307
1288,,H20508-04-01,65.7159755536571,1440000.0,556.6529693956836
1289,,H20509-04-01,0.0,168000.0,64.94284642949643
1290,2609.310794042267,H20510-04-01,0.0,2400000.0,927.7549489928061
1291,185.5509897985612,H20601-04-01,92.7754948992806,144000.0,55.665296939568364
1292,,H20601-04-02,0.0,0.0,0.0
1293,,H20602-04-01,0.0,4320000.0,1669.9589081870508
1294,204.10608877841733,H20603-04-01,57.98468431205038,0.0,0.0
1295,109.01120650665472,H20603-04-02,0.0,0.0,0.0
1296,,H20603-04-03,90.91998500129499,0.0,0.0
1297,,H20604-04-01,0.0,240000.0,92.7754948992806
1298,,H20606-04-01,0.0,0.0,0.0
1299,,H20606-04-02,11.596936862410075,0.0,0.0
1300,1484.4079183884896,H20607-04-01,0.0,0.0,0.0
1301,,H20608-04-01,30.92516496642687,0.0,0.0
1302,556.6529693956836,H20609-04-02,0.0,0.0,0.0
1303,,H20610-04-02,13.529759672811755,0.0,0.0
1304,61.47420261394957,H20610-04-03,0.0,0.0,0.0
1305,,H20610-04-04,0.0,0.0,0.0
1306,5326.859665467028,H20611-04-02,0.0,0.0,0.0
1307,,H20801-04-01,251.2669653522183,0.0,0.0
1308,528.8203209258994,H20802-04-01,139.1632423489209,0.0,0.0
1309,,H20803-04-01,0.0,0.0,0.0
1310,,H20804-04-01,7.3447266795263815,0.0,0.0
1311,231.93873724820153,H20805-04-01,0.0,0.0,0.0
1312,,H20805-04-02,24.740131973141494,0.0,0.0
1313,,H20807-04-01,46.3877474496403,0.0,0.0
1314,,H20809-04-01,0.0,0.0,0.0
1315,,H20810-04-01,313.11729528507203,0.0,0.0
1316,,H20811-04-01,0.0,0.0,0.0
1317,,H20811-04-02,85.04420365767389,0.0,0.0
1318,,H20811-04-03,17.395405293615113,0.0,0.0
1319,222.66118775827346,H20811-04-04,0.0,0.0,0.0
1320,,H20811-04-05,0.0,0.0,0.0
1321,,H20901-04-01,0.0,0.0,0.0
1322,,H20902-04-01,0.0,0.0,0.0
1323,,H20903-04-02,17.395405293615113,0.0,0.0
1324,,H20903-04-03,0.0,0.0,0.0
1325,,H20904-04-01,0.0,0.0,0.0
1326,,H20905-04-01,34.790810587230226,0.0,0.0
1327,,H20905-04-02,0.0,0.0,0.0
1328,,H20906-04-01,7.731291241606717,0.0,0.0
1329,,H20906-04-03,30.92516496642687,0.0,0.0
1330,,H20907-04-01,11.596936862410075,0.0,0.0
1331,,H20908-04-01,0.0,0.0,0.0
1332,,H20908-04-02,88.90984927847725,0.0,0.0
1333,,H20909-04-01,0.0,0.0,0.0
1334,,H20910-04-01,0.0,480000.0,185.5509897985612
1335,,H21101-04-01,0.0,0.0,0.0
1336,2551.3261097302166,H21102-04-01,1693.152781911871,0.0,0.0
1337,,H21102-04-02,0.0,0.0,0.0
1338,,H21103-04-01,0.0,0.0,0.0
1339,811.7855803687053,H21105-04-01,57.98468431205038,0.0,0.0
1340,1941.8885225115873,H21106-04-01,0.0,0.0,0.0
1341,1051.4556088585136,H21107-04-01,139.1632423489209,0.0,0.0
1342,1530.79566583813,H21108-04-01,13.916324234892091,0.0,0.0
1343,,H21109-04-01,115.96936862410077,0.0,0.0
1344,92.7754948992806,H21110-04-01,0.0,0.0,0.0
1345,46.3877474496403,H21401-04-01,15.462582483213435,0.0,0.0
1346,,H21401-04-02,11.596936862410075,0.0,0.0
1347,,H21402-04-01,11.596936862410075,0.0,0.0
1348,,H21403-04-01,108.23807738249404,0.0,0.0
1349,,H21404-04-01,15.462582483213435,0.0,0.0
1350,146.89453359052763,H21405-04-01,11.983501424490411,0.0,0.0
1351,55.665296939568364,H21406-04-01,57.98468431205038,0.0,0.0
1352,,H21407-04-01,61.85032993285374,0.0,0.0
1353,,H21408-04-01,27.05951934562351,0.0,0.0
1354,,H21409-04-01,-6.5715975553657096,0.0,0.0
1355,193.28228104016793,H21410-04-01,0.0,0.0,0.0
1356,,H21501-04-01,11.596936862410075,0.0,0.0
1357,,H21502-04-01,6.185032993285374,0.0,0.0
1358,,H21503-04-01,15.462582483213435,0.0,0.0
1359,,H21505-04-01,0.0,0.0,0.0
1360,,H21506-04-01,46.3877474496403,0.0,0.0
1361,,H21507-04-01,13.529759672811755,0.0,0.0
1362,,H21509-04-01,8.890984927847725,0.0,0.0
1363,,H21510-04-01,6.9581621174460455,0.0,0.0
1364,,H21601-04-01,6.5715975553657096,0.0,0.0
1365,,H21602-04-01,34.790810587230226,0.0,0.0
1366,,H21603-04-01,0.0,0.0,0.0
1367,,H21608-04-01,0.0,0.0,0.0
1368,450.88890521050376,H21609-04-01,48.32057026004198,0.0,0.0
1369,,H21610-04-01,0.0,0.0,0.0
1370,37.110197959712245,H21612-04-01,23.19387372482015,0.0,0.0
1371,15.462582483213435,H21612-04-02,0.0,0.0,0.0
1372,,H21701-04-01,0.0,0.0,0.0
1373,,H21703-04-01,6.9581621174460455,0.0,0.0
1374,,H21704-04-01,0.0,0.0,0.0
1375,,H21705-04-01,0.0,0.0,0.0
1376,230.39247899988018,H21706-04-01,85.04420365767389,0.0,0.0
1377,1113.3059387913672,H21708-04-01,17.395405293615113,0.0,0.0
1378,2968.8158367769793,H21709-04-01,0.0,0.0,0.0
1379,,H21710-04-01,0.0,0.0,0.0
1380,667.9835632748204,H21711-04-01,9.277549489928061,0.0,0.0
1381,,H22001-04-01,173.95405293615113,0.0,0.0
1382,463.87747449640307,H22002-04-01,0.0,4800000.0,1855.5098979856123
1383,,H22003-04-01,-82.33825172311154,0.0,0.0
1384,,H22004-04-01,-135.29759672811755,6000000.0,2319.387372482015
1385,,H22004-04-03,212.61050914418473,0.0,0.0
1386,,H22004-04-04,0.0,0.0,0.0
1387,86.59046190599524,H22004-04-05,371.1019795971224,0.0,0.0
1388,,H22006-04-01,46.3877474496403,0.0,0.0
1389,,H22014-04-01,57.98468431205038,900000.0,347.90810587230226
1390,,H22101-04-01,40.58927901843526,0.0,0.0
1391,,H22101-04-02,0.0,0.0,0.0
1392,,H22101-04-03,0.0,0.0,0.0
1393,,H22102-04-02,0.0,0.0,0.0
1394,,H22103-04-01,0.0,0.0,0.0
1395,,H22105-04-01,0.0,0.0,0.0
1396,154.62582483213436,H22106-04-01,15.076017921133099,0.0,0.0
1397,1349.883450784533,H22109-04-01,0.0,0.0,0.0
1398,618.5032993285374,H22110-04-01,14.692545875549406,160000.0,61.85032993285374
1399,,H22110-04-02,0.0,0.0,0.0
1400,,H22110-04-03,0.0,0.0,0.0
1401,487.0713482212232,H22110-04-04,-39.816149894274595,540000.0,208.74486352338135
1402,,H22110-04-05,85.81733278183457,0.0,0.0
1403,,H22110-04-06,112.1037230032974,0.0,0.0
1404,,H22111-04-01,0.0,0.0,0.0
1405,,H22301-04-01,201.01357228177466,0.0,0.0
1406,,H22302-04-01,0.0,0.0,0.0
1407,,H22303-04-01,16.62227616945444,80000.0,30.92516496642687
1408,,H22303-04-02,65.7159755536571,0.0,0.0
1409,,H22303-04-03,5.798468431205038,0.0,0.0
1410,,H22303-04-04,0.0,0.0,0.0
1411,,H22305-04-01,0.0,0.0,0.0
1412,,H22306-04-01,22.42074460065948,0.0,0.0
1413,,H22307-04-01,0.0,0.0,0.0
1414,,H22308-04-01,0.0,0.0,0.0
1415,,H22309-04-01,0.0,0.0,0.0
1416,,H22309-04-02,91.6158012130396,0.0,0.0
1417,,H22310-04-01,0.0,0.0,0.0
1418,,H22401-04-01,77.31291241606718,0.0,0.0
1419,,H22401-04-02,23.19387372482015,0.0,0.0
1420,,H22404-04-01,-3.8656456208033587,0.0,0.0
1421,,H22406-04-01,8.117855803687053,0.0,0.0
1422,,H22407-04-01,0.0,0.0,0.0
1423,2110.6425089586337,H22407-04-02,0.0,0.0,0.0
1424,3711.0197959712245,H22407-04-03,0.0,0.0,0.0
1425,,H22408-04-01,19.328228104016794,0.0,0.0
1426,2087.4486352338135,H22409-04-01,113.2634166895384,0.0,0.0
1427,,H22410-04-01,0.0,0.0,0.0
1428,,H22501-04-01,3.8656456208033587,0.0,0.0
1429,,H22502-04-01,0.0,0.0,0.0
1430,,H22502-04-02,0.0,0.0,0.0
1431,,H22503-04-01,0.0,0.0,0.0
1432,1438.0201709388493,H22503-04-02,0.0,0.0,0.0
1433,,H22504-04-01,0.0,0.0,0.0
1434,,H22505-04-01,0.0,0.0,0.0
1435,,H22506-04-01,0.0,0.0,0.0
1436,1020.5304438920867,H22507-04-01,0.0,0.0,0.0
1437,,H22509-04-01,591.4437799829138,0.0,0.0
1438,742.2039591942448,H22510-04-01,71.90100854694248,300000.0,115.96936862410077
1439,,H22802-04-01,59.91750712245206,0.0,0.0
1440,,H22803-04-01,6.9581621174460455,0.0,0.0
1441,,H22805-04-01,0.0,0.0,0.0
1442,,H22806-04-01,0.0,0.0,0.0
1443,,H22807-04-01,0.0,0.0,0.0
1444,,H23101-04-01,57.98468431205038,0.0,0.0
1445,,H23102-04-01,164.28993888414274,0.0,0.0
1446,,H23103-04-01,135.29759672811755,0.0,0.0
1447,,H23103-04-02,0.0,0.0,0.0
1448,20.87448635233814,H23104-04-01,0.0,0.0,0.0
1449,,H23104-04-02,0.0,0.0,0.0
1450,,H23105-04-01,0.0,0.0,0.0
1451,,H23106-04-01,16.62227616945444,0.0,0.0
1452,,H23107-04-01,0.0,0.0,0.0
1453,162.35711607374105,H23108-04-01,9.664114052008397,0.0,0.0
1454,1605.0160617575546,H23109-04-01,0.0,0.0,0.0
1455,1855.5098979856123,H23109-04-02,0.0,0.0,0.0
1456,927.7549489928061,H23109-04-03,36.87825922246404,0.0,0.0
1457,,H23110-04-01,0.0,0.0,0.0
1458,,H23301-04-01,0.0,0.0,0.0
1459,,H23302-04-01,16.235711607374107,0.0,0.0
1460,,H23303-04-01,2.3193873724820153,0.0,0.0
1461,,H23304-04-01,11.596936862410075,0.0,0.0
1462,,H23306-04-01,0.0,0.0,0.0
1463,603.0407168453239,H23307-04-01,23.19387372482015,0.0,0.0
1464,,H23308-04-01,0.0,0.0,0.0
1465,,H23310-04-01,21.64761547649881,0.0,0.0
1466,,H23312-04-01,21.64761547649881,0.0,0.0
1467,,H23401-04-01,0.0,0.0,0.0
1468,243.5356741106116,H23402-04-01,12.756630548651083,0.0,0.0
1469,,H23404-04-01,0.0,0.0,0.0
1470,,H23404-04-02,61.85032993285374,0.0,0.0
1471,250.49383622805763,H23405-04-01,38.65645620803359,0.0,0.0
1472,,H23406-04-01,0.0,0.0,0.0
1473,,H23407-04-01,35.95050427347124,0.0,0.0
1474,347.90810587230226,H23407-04-02,21.64761547649881,0.0,0.0
1475,,H23408-04-01,29.378906718105526,0.0,0.0
1476,,H23410-04-01,5.025339307044367,0.0,0.0
1477,208.74486352338135,H23411-04-01,0.0,0.0,0.0
1478,,H23412-04-01,0.0,0.0,0.0
1479,,H23502-04-01,0.0,0.0,0.0
1480,552.0141946507197,H23503-04-01,12.370065986570747,0.0,0.0
1481,,H23503-04-02,115.96936862410077,0.0,0.0
1482,1113.3059387913672,H23503-04-03,0.0,0.0,0.0
1483,191.34945822976624,H23503-04-04,0.0,0.0,0.0
1484,,H23504-04-01,42.90866639091728,0.0,0.0
1485,,H23505-04-01,243.5356741106116,0.0,0.0
1486,192.50915191600726,H23506-04-01,50.833239913564164,0.0,0.0
1487,,H23506-04-02,0.0,0.0,0.0
1488,,H23507-04-01,18.941663541936457,0.0,0.0
1489,556.6529693956836,H23508-04-01,0.0,0.0,0.0
1490,889.0984927847725,H23509-04-01,14.689453359052763,0.0,0.0
1491,695.8162117446045,H23509-04-02,96.64114052008397,0.0,0.0
1492,,H23509-04-03,0.0,0.0,0.0
1493,,H23510-04-01,56.0518615016487,0.0,0.0
