,hh,ctotal,inctotal,wtotal,sex,region,urban,classeduc
1962,H36102-04-01,1877.0609979206204,-24255.045543607943,2772.230683490879,2.0,2.0,0.0,15.0
1963,H36103-04-01,2557.7010416084563,1142.5787849573287,5278.903898174155,1.0,2.0,0.0,51.0
1964,H36104-04-01,1293.3408095428665,1551164.5948134328,2579.271395477619,1.0,2.0,0.0,14.0
1965,H36105-04-01,1049.2436417785648,987645.5080664111,92.44437372498363,2.0,2.0,0.0,32.0
1966,H36106-04-01,1921.8332680790438,4087.8995142476556,167.43790356351923,2.0,2.0,0.0,17.0
1967,H36107-04-01,742.5264899396307,1681.604109569164,691.204806076156,2.0,2.0,0.0,34.0
1968,H36108-04-01,1694.1979412122573,2307.655856124447,115.01880922594277,1.0,2.0,0.0,33.0
1969,H36109-04-01,1642.3550046299672,4175.476172073355,792.7471889670225,1.0,2.0,0.0,32.0
1970,H36110-04-01,765.2754632833695,-1.819917867499095,51.32168386347447,2.0,2.0,0.0,17.0
1971,H36201-04-01,2129.3461782145105,-21942.770948886016,494.90648758564555,2.0,2.0,1.0,36.0
1972,H36202-04-01,2400.8838908884045,9.729244748530864,95.45674092898204,1.0,2.0,1.0,17.0
1973,H36203-04-01,1705.5916756141503,47141.20870821063,475.0808567773184,2.0,2.0,0.0,14.0
1974,H36205-04-01,2619.8469689270387,358.97241708966226,1623.13173710396,1.0,2.0,1.0,14.0
1975,H36206-04-01,2453.458526661598,1224.071724684878,3470.2196740797626,1.0,2.0,1.0,41.0
1976,H36207-04-01,847.4355746626014,2838.684842948207,2901.5177829297895,1.0,2.0,1.0,15.0
1977,H36208-04-01,1722.3333194078489,-113608.53966740298,3425.428434105394,1.0,2.0,0.0,21.0
1978,H36209-04-01,1945.966684643849,-4330.413823890431,3727.6611006365415,2.0,2.0,1.0,
1979,H36210-04-01,4986.598531084893,44351.662721989254,21454.71222740927,1.0,2.0,1.0,61.0
1980,H36304-04-01,2003.384170796832,-142957.44691733137,2570.7797273368283,2.0,2.0,1.0,
1981,H36308-04-01,4518.81892804849,-62429.9989586132,11474.59261953893,1.0,2.0,1.0,51.0
1982,H36309-04-01,1770.1990085954048,445.29480672247394,11175.622837165969,1.0,2.0,1.0,17.0
1983,H36401-04-01,488.8577035467444,-8211.03139277849,164.0596817562055,1.0,2.0,0.0,
1984,H36402-04-01,608.2936307457742,26.8880285119294,349.30429897193994,1.0,2.0,0.0,33.0
1985,H36403-04-01,1523.7293868649758,-18787.406688463467,985.4530383576301,2.0,2.0,0.0,12.0
1986,H36404-04-01,1305.245734075973,-9322.787696551191,192.65752572163697,1.0,2.0,0.0,11.0
1987,H36405-04-01,1593.6198398664158,-14766.872572068612,632.7089209213386,2.0,2.0,0.0,12.0
1988,H36406-04-01,2737.249316851041,-23735.54382509454,4221.540512214487,1.0,2.0,0.0,13.0
1989,H36407-04-01,952.0936280961906,165.45878174893545,295.2709289004899,1.0,2.0,0.0,31.0
1990,H36408-04-01,2087.9924969764193,383481.67114517104,1490.9539487744146,2.0,2.0,0.0,51.0
1991,H36409-04-01,816.4660914096365,-3691.82096672953,308.4103027452584,2.0,2.0,0.0,11.0
1992,H36410-04-01,943.9138437786072,-18411.505502038715,584.4545126097512,1.0,2.0,0.0,12.0
1993,H36501-04-01,2110.6061290614557,,206.65108620749274,2.0,2.0,0.0,31.0
1994,H36502-04-01,2352.4752172845915,39150.64713357269,251.03741106191893,1.0,2.0,0.0,21.0
1995,H36503-04-01,1313.4713933561447,12501.523908840474,198.6469948403011,1.0,2.0,0.0,51.0
1996,H36504-04-01,1328.6791669538086,297629.7526338099,1208.6177964459343,2.0,2.0,0.0,
1997,H36505-04-01,1614.7890510974216,-20135.362451356712,168.84994561425597,1.0,2.0,0.0,16.0
1998,H36506-04-01,1463.1863260191767,-385747.85666667594,10992.859993185295,1.0,2.0,0.0,41.0
1999,H36507-04-01,1143.8208978616462,848457.9451665877,202.26717910904443,1.0,2.0,0.0,34.0
2000,H36508-04-01,1460.2245566107945,-3176.358631804525,343.85420448537553,1.0,2.0,0.0,16.0
2001,H36509-04-01,2768.1708226637793,-12147.072367373672,1023.2552114570052,1.0,2.0,0.0,14.0
2002,H36602-04-01,657.5321769417653,340904.56778618315,182.28179921899306,1.0,2.0,0.0,34.0
2003,H36603-04-01,1632.062343828835,191.29313571880763,917.1208441118199,1.0,2.0,0.0,34.0
2004,H36605-04-01,1782.1037484083604,531.1506199575601,3761.173047229998,1.0,2.0,0.0,32.0
2005,H36606-04-01,782.3949593530325,140.00002357806434,309.3879831399724,1.0,2.0,0.0,15.0
2006,H36607-04-01,767.0794395322943,73.92242663837952,745.8621945796878,1.0,2.0,0.0,13.0
2007,H36608-04-01,1779.8170569042932,-21857.813793806643,6327.154982529145,1.0,2.0,0.0,51.0
2008,H36609-04-01,597.3414799114411,-2203.9956298059897,394.29316985304854,1.0,2.0,0.0,41.0
2009,H36610-04-01,2252.461317337027,-16902.402030818546,204.79250333941093,1.0,2.0,0.0,17.0
2010,H36701-04-01,3477.919260188836,-28434.218964017266,8531.103451322684,1.0,2.0,0.0,17.0
2011,H36702-04-01,1349.450192118395,57996.43406712473,7179.572858345535,1.0,2.0,0.0,17.0
2012,H36705-04-01,5717.525532029609,-87464.98058471443,3306.377434993249,1.0,2.0,0.0,51.0
2013,H36706-04-01,752.1205761162823,281966.44420307653,439.3311801502749,1.0,2.0,0.0,41.0
2014,H36707-04-01,1218.8199281447712,259.80372863028225,1889.484182170896,2.0,2.0,0.0,14.0
2015,H36708-04-01,812.5466187631808,1482393.2784510332,252.61542858640811,2.0,2.0,0.0,32.0
2016,H36709-04-01,512.7931151917965,65320.15505950646,115.23440790826886,1.0,2.0,0.0,
2017,H36710-04-01,613.2631145868182,13558.213955696696,55.81666633056772,1.0,2.0,0.0,16.0
2018,H36801-04-01,1303.6124066234202,1850582.104596807,143.0686736219985,1.0,2.0,0.0,
2019,H36802-04-01,1622.6922330757645,-1874.1189190425473,133.5307620471986,1.0,2.0,0.0,15.0
2020,H36803-04-01,1008.6708333103774,-3459.8994327057867,416.3665245153033,1.0,2.0,0.0,16.0
2021,H36804-04-01,740.5821495079246,295.67525794964206,403.52702816461124,2.0,2.0,0.0,13.0
2022,H36805-04-01,1086.7349711225856,-1882.5563023587165,206.89931262258244,1.0,2.0,0.0,12.0
2023,H36806-04-01,1332.762252726937,135776.6242622265,3425.085426633296,1.0,2.0,0.0,14.0
2024,H36807-04-01,1713.052290319548,32.576529828233795,380.36283430731083,1.0,2.0,0.0,12.0
2025,H36809-04-01,2032.484274422989,911448.3618119801,654.8064487261743,1.0,2.0,0.0,12.0
2026,H36901-04-01,2695.0315686047193,-31560.92926775024,665.3632921947999,1.0,2.0,0.0,
2027,H36902-04-01,913.4784682968435,172468.82926499294,639.8145097188614,2.0,2.0,0.0,
2028,H36903-04-01,2787.0071855180977,436.64085943461197,7809.897820287619,2.0,2.0,0.0,16.0
2029,H36904-04-01,1434.0896586351114,596310.1529755457,1904.1142596710206,2.0,2.0,0.0,17.0
2030,H36905-04-01,1258.6790178074534,45.07535201311358,1131.2635897738796,2.0,2.0,0.0,14.0
2031,H36906-04-01,2127.2751329653574,536807.2434281431,1337.8838119845852,1.0,2.0,0.0,15.0
2032,H36907-04-01,1169.0757878382688,-58478.23592722032,414.98522393060205,1.0,2.0,0.0,
2033,H36908-04-01,2044.1965716792927,-32325.178291543336,412.4930311672875,2.0,2.0,0.0,17.0
2034,H36910-04-01,1928.7130218287668,286.3528072250941,4263.7570523908635,1.0,2.0,0.0,15.0
2035,H37001-04-01,2546.101463903654,94382.66422999115,7490.010408016994,2.0,2.0,1.0,17.0
2036,H37002-04-01,1497.274436933654,127.33781720532122,3743.7318258364435,2.0,2.0,1.0,
2037,H37003-04-01,1747.875261193726,996.873197550229,123.69959385659776,1.0,2.0,1.0,17.0
2038,H37004-04-01,1123.4833700858055,117508.68173703298,85.13442636012904,1.0,2.0,1.0,16.0
2039,H37005-04-01,1898.7887656987755,-365.34311157178877,1422.363418183438,1.0,2.0,1.0,32.0
2040,H37006-04-01,4123.563189873486,106138.28997913121,14075.267326250629,1.0,2.0,1.0,34.0
2041,H37007-04-01,1634.5716411749652,26.005780171162854,19016.365558771573,2.0,2.0,1.0,12.0
2042,H37008-04-01,1014.1531883970981,393.6986166092764,1520.6157572304949,2.0,2.0,1.0,31.0
2043,H37009-04-01,1326.5837418423184,-19053.639591677173,14355.551845873162,2.0,2.0,1.0,17.0
2044,H37010-04-01,549.4444901242174,736.7402276394201,74.03784514652247,1.0,2.0,1.0,34.0
2045,H37101-04-01,1047.2080954280418,-148209.11856282936,637.6246140780668,2.0,2.0,0.0,
2046,H37102-04-01,1037.7915441726245,-9527.389173450112,194.53572942393222,2.0,2.0,0.0,13.0
2047,H37103-04-01,353.6681459883495,262.78747689536806,824.130726152418,1.0,2.0,0.0,17.0
2048,H37104-04-01,1714.6882867422762,-2696.3710547716723,438.3441107657459,1.0,2.0,0.0,51.0
2049,H37105-04-01,965.1016082025112,2309883.544914372,154.0226600692296,1.0,2.0,0.0,31.0
2050,H37106-04-01,1249.7171537651757,-43693.90578851092,274.0418263068519,1.0,2.0,0.0,17.0
2051,H37107-04-01,1193.9725089395504,396618.5437555579,924.3960159391443,1.0,2.0,0.0,16.0
2052,H37108-04-01,1315.328744767946,714567.8300201831,265.57929947608835,2.0,2.0,0.0,16.0
2053,H37110-04-01,675.5977271146975,-2328.896386514231,9107.8395150498,1.0,2.0,0.0,22.0
2054,H37201-04-01,1286.1723553189606,-34749.90226440442,387.2785222038074,1.0,2.0,0.0,17.0
2055,H37202-04-01,660.1206088992718,170448.62645024457,202.37486686589935,1.0,2.0,0.0,15.0
2056,H37203-04-01,1110.5063815090095,-11323.584706123822,966.9974965835592,1.0,2.0,0.0,17.0
2057,H37204-04-01,825.6603381269894,-1.455934293999276,125.57433285743753,2.0,2.0,0.0,16.0
2058,H37205-04-01,843.518225965188,-870.8181395732128,202.13035683518254,1.0,2.0,0.0,
2059,H37206-04-01,800.8366584143015,43121.702494865356,268.0739018826166,1.0,2.0,0.0,32.0
2060,H37207-04-01,1313.4711233314465,186671.08365424923,1211.7013161808973,1.0,2.0,0.0,
2061,H37208-04-01,1046.6711639560792,-3496.9940214139197,745.4383585276291,2.0,2.0,0.0,17.0
2062,H37209-04-01,1838.249034666242,-8152.991092306686,1169.678117548057,1.0,2.0,0.0,17.0
2063,H37210-04-01,858.8522530354434,103.01468561859431,406.0949274347496,1.0,2.0,0.0,14.0
2064,H37301-04-01,1245.064303264264,-52190.33326690878,567.1388959477172,1.0,2.0,0.0,
2065,H37302-04-01,1187.9468866413274,-5902.400846246354,168.3808235705059,2.0,2.0,0.0,14.0
2066,H37303-04-01,571.5410089822402,557716.6326512899,421.8691658084571,2.0,2.0,0.0,16.0
2067,H37304-04-01,2906.9353423472835,-13245.026340287493,556.683877490725,1.0,2.0,0.0,34.0
2068,H37305-04-01,1861.360128097488,-5661.16872038202,7087.401985582079,1.0,2.0,0.0,15.0
2069,H37306-04-01,1202.5839124811166,-10491.381133466535,172.96635798146744,1.0,2.0,0.0,34.0
2070,H37307-04-01,559.9159311147715,695573.3201820566,2201.736636100405,1.0,2.0,0.0,51.0
2071,H37308-04-01,424.62323684488877,341830.4667447496,35.30640662948243,2.0,2.0,0.0,12.0
2072,H37309-04-01,,-12336.764036867056,185.07216882640571,1.0,2.0,0.0,16.0
2073,H37310-04-01,1145.6746959480301,,3359.9323669768287,1.0,2.0,0.0,34.0
2074,H37401-04-01,2079.7694441010412,283631.5203704665,4018.98424784045,1.0,2.0,0.0,34.0
2075,H37403-04-01,,1102936.4619876165,1594.965743166189,2.0,2.0,0.0,
2076,H37404-04-01,2717.0236859489664,628.9576137710234,2135.039628201579,1.0,2.0,0.0,32.0
2077,H37405-04-01,2160.4419512252703,492721.0917702414,131.40394762975603,1.0,2.0,0.0,15.0
2078,H37406-04-01,494.51387638686276,681881.9250644156,183.02589289321946,2.0,2.0,0.0,
2079,H37407-04-01,1799.3922187963249,17.41058396176764,749.624748595377,2.0,2.0,0.0,
2080,H37408-04-01,766.5001290899023,79.85850151300741,208.5517592611165,1.0,2.0,0.0,14.0
2081,H37409-04-01,1841.2658273376421,3358.7426081020035,1747.3451218648408,1.0,2.0,0.0,61.0
2082,H37410-04-01,949.0553322486783,335275.63612052373,332.0172972959095,1.0,2.0,0.0,15.0
2083,H37501-04-01,1327.6564097976343,-580.2383627788288,822.7636785455724,1.0,2.0,0.0,22.0
2084,H37502-04-01,2393.6879211876044,-6700.470844829633,790.0881018429592,1.0,2.0,0.0,32.0
2085,H37503-04-01,281.08338790472567,290.0416358995993,222.67120528241387,1.0,2.0,0.0,15.0
2086,H37504-04-01,300.6153056640404,4883.703862084582,368.2427351991115,1.0,2.0,0.0,13.0
2087,H37505-04-01,2912.099307906843,1091298.3377525704,445.11550287647543,1.0,2.0,0.0,16.0
2088,H37506-04-01,1307.2186885779486,74248.45832788937,1110.6139257439095,2.0,2.0,0.0,17.0
2089,H37507-04-01,1998.1298724303535,3050.2357138840302,225.79190642816909,1.0,2.0,0.0,16.0
2090,H37508-04-01,2843.5558701267605,152366.49099189963,1085.9658360080787,1.0,2.0,0.0,51.0
2091,H37509-04-01,769.3393751042656,119020.05776582232,337.0988743282754,1.0,2.0,0.0,41.0
2092,H37510-04-01,1821.7113146226304,502727.0278713042,1591.6141475004913,1.0,2.0,0.0,15.0
2093,H37601-04-01,2576.4415280871235,-898.661698853098,3542.1340791467815,1.0,2.0,0.0,51.0
2094,H37602-04-02,1239.0264788501681,308796.80382973416,26611.488475621383,2.0,2.0,0.0,16.0
2095,H37603-04-01,1257.8984668259204,-35343.43692294683,884.8938741393699,2.0,2.0,0.0,17.0
2096,H37604-04-01,526.145979213363,78.57855943413674,269.6225246176362,1.0,2.0,0.0,33.0
2097,H37605-04-01,1115.3858123655898,-21347.48612040914,427.5390909928779,1.0,2.0,0.0,13.0
2098,H37606-04-01,978.8304272685554,-60949.54205768256,1327.1604414833844,1.0,2.0,0.0,51.0
2099,H37607-04-01,766.9320735508768,680787.2418567373,266.58645454096796,2.0,2.0,0.0,33.0
2100,H37608-04-01,1229.1836064991803,1116182.8535708864,3060.152765725347,1.0,2.0,1.0,34.0
2101,H37609-04-01,1712.4850875309623,44018.53407186523,1935.7514587932858,2.0,2.0,1.0,15.0
2102,H37610-04-01,2099.7921983654483,7525.408171266462,1233.7289235860762,1.0,2.0,0.0,16.0
2103,H37701-04-01,1884.3086367708568,69.12624343599767,108.78287812683155,1.0,2.0,0.0,13.0
2104,H37702-04-01,2237.3618305309806,-20651.502571938407,1751.076897740603,1.0,2.0,0.0,17.0
2105,H37703-04-01,1654.5184500654825,-5107.299735267554,3126.507234725508,1.0,2.0,0.0,15.0
2106,H37704-04-01,1055.4485934787722,685547.8901225404,314.3424973297072,1.0,2.0,0.0,32.0
2107,H37705-04-01,1012.444793482765,337063.6469750593,235.02922832753575,1.0,2.0,0.0,33.0
2108,H37706-04-01,1020.5823951616356,-9266.52351082033,797.871783306927,2.0,2.0,0.0,
2109,H37707-04-01,1348.1107487617812,-2758.4198590708975,12383.808040951246,1.0,2.0,0.0,
2110,H37708-04-01,852.5561599446222,1164621.3854587988,8004.723613240432,1.0,2.0,0.0,32.0
2111,H37709-04-01,1003.2452083808603,486847.87769543653,26.366971562429008,1.0,2.0,0.0,
2112,H37710-04-01,1185.6468609702665,146469.89256977686,1655.340146172769,2.0,2.0,0.0,13.0
2113,H37801-04-01,1173.6297309926726,394.4685900413376,998.1660618604307,1.0,2.0,0.0,
2114,H37802-04-01,528.0517368337233,489641.4848874434,210.28930955621618,1.0,2.0,0.0,33.0
2115,H37803-04-01,1537.8042450384335,-1837.404661359113,120.57072177669558,1.0,2.0,0.0,34.0
2116,H37804-04-01,1294.2610035210892,-8382.325868478683,271.09569768272996,2.0,2.0,0.0,13.0
2117,H37805-04-01,263.26765158863117,245.4831966375219,97.94076103907011,1.0,2.0,0.0,16.0
2118,H37806-04-01,459.4712267102862,587270.6107589665,221.93162427213124,2.0,2.0,0.0,14.0
2119,H37807-04-01,2690.2505323203286,-17317.391708863808,676.5668409899666,1.0,2.0,0.0,33.0
2120,H37808-04-01,2410.2445701894762,-37290.0338985113,487.3589987616343,2.0,2.0,0.0,13.0
2121,H37809-04-01,516.6277155187319,52.39041622161787,212.10842123057793,2.0,2.0,0.0,
2122,H37810-04-01,1119.2630310012862,182540.3712414821,243.21523086216354,2.0,2.0,0.0,14.0
2123,H37901-04-01,772.5951820723819,10.507287738043956,569.3728666066307,1.0,2.0,1.0,
2124,H37902-04-01,1266.57018592176,1908839.872626235,1628.7663342784374,1.0,2.0,0.0,13.0
2125,H37903-04-01,892.6014631879336,21.898956407947345,235.77876399223302,1.0,2.0,0.0,15.0
2126,H37905-04-01,1153.3450374852264,885.8127867014699,769.748317739349,1.0,2.0,0.0,31.0
2127,H37906-04-01,1105.8902083946675,581313.0401956924,1019.8245099881793,1.0,2.0,0.0,
2128,H37907-04-01,240.59653440198142,343677.82747573964,294.1759810800925,1.0,2.0,0.0,
2129,H37908-04-01,2974.8122509044315,339087.31387647206,427.0875243100214,1.0,2.0,0.0,16.0
2130,H37909-04-01,785.9535454812301,14.477643801867258,93.25305603717574,1.0,2.0,0.0,14.0
2131,H37910-04-01,1282.110901163957,171833.43899876782,204.75524241430762,2.0,2.0,0.0,16.0
2132,H38001-04-01,864.2580593120161,1845788.4766757784,404.2206964907243,1.0,2.0,1.0,
2133,H38004-04-01,1942.7080743793338,-46196.14450264142,1580.3318722044935,1.0,2.0,0.0,12.0
2134,H38006-04-01,826.5187907220582,122.43655840253564,587.3353728074577,1.0,2.0,0.0,12.0
2135,H38007-04-01,1086.1882378341882,565899.6340038691,172.63677301598486,2.0,2.0,0.0,17.0
2136,H38008-04-01,871.2864789508649,638.78975086131,131.0287558408849,1.0,2.0,0.0,33.0
2137,H38009-04-01,2287.710979416898,133502.02912478911,2210.517158078884,1.0,2.0,1.0,41.0
2138,H38010-04-01,2155.2952896701777,-90124.42330678065,703.6864659087076,1.0,2.0,1.0,15.0
2139,H38101-04-01,2127.3636139957453,270109.217635195,1302.2502310580744,1.0,2.0,0.0,16.0
2140,H38102-04-01,1953.1917759314792,472149.85282670567,513.2635531489111,1.0,2.0,0.0,14.0
2141,H38103-04-01,805.7283217028616,1066.8077530195028,602.1117504751174,1.0,2.0,0.0,33.0
2142,H38104-04-01,1176.9462848859246,404332.59671327844,778.7708940798922,1.0,2.0,0.0,14.0
2143,H38105-04-01,1751.484339522315,692173.1001789478,1744.2883698215148,1.0,2.0,0.0,15.0
2144,H38106-04-01,434.6763119857083,156.76910015804202,39.509437958905394,2.0,2.0,0.0,
2145,H38107-04-01,2058.4879040023716,-3786.350371557876,668.0136158472417,1.0,2.0,0.0,13.0
2146,H38108-04-01,887.9111855425198,-1160.265086037355,189.93527972904977,1.0,2.0,0.0,16.0
2147,H38109-04-01,2013.6039426542313,-42038.08007518959,8496.341520704058,1.0,2.0,0.0,51.0
2148,H38110-04-01,1145.1212513740722,1086741.589323525,1318.3103289590726,1.0,2.0,0.0,17.0
2149,H38201-04-01,2515.781651389524,366998.05971090216,268.4813247532759,1.0,2.0,0.0,31.0
2150,H38202-04-01,2279.6205733652387,984941.0346666558,5207.476219856655,2.0,2.0,0.0,
2151,H38203-04-01,527.4825318363271,131.28193839333096,84.18637313326988,1.0,2.0,0.0,17.0
2152,H38204-04-01,1660.3016892717922,-47253.07918428582,4618.720649487677,2.0,2.0,0.0,14.0
2153,H38206-04-01,1543.2830185322623,8033.53599958901,1456.6036935893608,2.0,2.0,0.0,17.0
2154,H38207-04-01,947.8967113638943,166.5517528351271,260.1465955366532,1.0,2.0,0.0,13.0
2155,H38208-04-01,1444.510588104428,9984.047371340486,253.81038757299078,1.0,2.0,0.0,51.0
2156,H38209-04-01,1317.4243598046853,159.2982417276538,278.7931504011454,2.0,2.0,0.0,13.0
2157,H38301-04-01,1228.3079709692397,563.9290541035247,931.2539360244731,1.0,3.0,0.0,15.0
2158,H38302-04-01,1173.530487328455,420931.0555450554,211.84053660008712,1.0,3.0,0.0,13.0
2159,H38303-04-01,1114.494164476992,129.69878722632717,204.4977103747808,1.0,3.0,0.0,14.0
2160,H38304-04-01,1642.737083125528,74413.53001740041,243.04754805763898,1.0,3.0,0.0,15.0
2161,H38305-04-01,1061.7726721792928,76350.41337768601,473.9794328435225,1.0,3.0,0.0,17.0
2162,H38308-04-01,775.3999053366093,275.2370020501116,189.21033591329004,2.0,3.0,0.0,14.0
2163,H38309-04-01,2244.1360760658263,872650.441849234,255.90516696318537,1.0,3.0,0.0,31.0
2164,H38310-04-01,733.5706471672727,7281.136325941414,173.98651578233563,1.0,3.0,0.0,41.0
2165,H38401-04-01,1046.624123257163,-4599.164077327762,900.7770735802337,1.0,3.0,0.0,34.0
2166,H38402-04-01,250.37806826419788,1.094947820397367,49.27265191788152,1.0,3.0,0.0,22.0
2167,H38403-04-01,1184.6605451485912,8712.016813252183,262.0575116817698,1.0,3.0,0.0,32.0
2168,H38404-04-01,1081.8814430739583,549876.129361227,212.78485976388833,2.0,3.0,0.0,17.0
2169,H38405-04-01,1198.6758772496773,377729.85136076313,354.03312859514864,1.0,3.0,0.0,34.0
2170,H38406-04-01,762.5636943329691,111989.91713389866,214.98419225386405,2.0,3.0,0.0,16.0
2171,H38407-04-01,3708.675375517748,14914.731798363282,260.35774036774495,1.0,3.0,0.0,17.0
2172,H38408-04-01,982.5893919328197,16161.991818451497,395.0379546105341,1.0,3.0,1.0,41.0
2173,H38410-04-01,1260.8084655263467,109043.1260498506,930.5178438592709,2.0,3.0,0.0,17.0
2174,H38501-04-01,642.8304070392511,1615076.3761481638,100.2330532573314,2.0,3.0,0.0,17.0
2175,H38502-04-01,670.8156210376321,125.04923478730689,42.74912434750068,2.0,3.0,0.0,
2176,H38503-04-01,1508.261871446799,60086.893920261806,274.32204049374917,2.0,3.0,0.0,
2177,H38504-04-01,852.6540240068309,47406.23214503416,186.64085778951366,1.0,3.0,0.0,15.0
2178,H38505-04-01,2262.2472782362497,-7493.2864882108515,403.1151470385598,1.0,3.0,0.0,17.0
2179,H38506-04-01,1259.4743813450675,68.28323251886582,98.71360723303901,1.0,3.0,0.0,11.0
2180,H38507-04-01,993.0596111471548,29013.71734101646,69.34874712310095,1.0,3.0,0.0,17.0
2181,H38508-04-01,1629.9845105058848,4926.467897378175,216.3536433684243,2.0,3.0,0.0,
2182,H38509-04-01,921.3270008416973,68.66109428203656,167.95399693876007,2.0,3.0,0.0,14.0
2183,H38510-04-01,2308.1574667472096,-26832.659235102365,875.8891238204154,1.0,3.0,0.0,15.0
2184,H38601-04-01,725.3664327525756,47348.34803709806,133.4011427850792,2.0,3.0,0.0,13.0
2185,H38602-04-01,1482.0483731685158,298.0995441031831,55.477940205637466,2.0,3.0,0.0,
2186,H38603-04-01,1558.4757310322523,199.79990163738108,179.7539338485677,1.0,3.0,0.0,15.0
2187,H38604-04-01,1221.1953040891833,471192.60377488396,74.63894309042051,1.0,3.0,0.0,14.0
2188,H38605-04-01,1692.7017345086974,180.10066732502688,1156.6298809464188,2.0,3.0,0.0,17.0
2189,H38606-04-01,965.7363597762356,874.4010884613774,148.7244077066095,1.0,3.0,0.0,31.0
2190,H38607-04-01,1104.737864315585,-12984.018905687955,305.9113422439825,1.0,3.0,0.0,15.0
2191,H38608-04-01,940.8889405710153,126.7758540753314,24.12720415579379,1.0,3.0,0.0,13.0
2192,H38609-04-01,653.1630283250564,97.62514994978653,114.15408533412884,2.0,3.0,0.0,16.0
2193,H38610-04-01,802.7516940909779,124.68723043199405,27.368171878213854,2.0,3.0,0.0,17.0
2194,H38701-04-01,2207.268812878372,139386.0472751977,2162.8869278915986,1.0,3.0,0.0,51.0
2195,H38702-04-01,1132.9790080258354,66249.19740271113,98.18032122896392,2.0,3.0,0.0,17.0
2196,H38703-04-01,849.0225399361184,73681.96599504535,135.5910384258739,1.0,3.0,0.0,17.0
2197,H38704-04-01,1308.4626453748535,220990.85860803074,125.18903413209894,1.0,3.0,0.0,
2198,H38705-04-01,1671.6933356613404,-7337.258727178338,3306.742417600048,2.0,3.0,1.0,31.0
2199,H38706-04-01,995.0491122879016,56459.888590673065,131.43924652036915,1.0,3.0,1.0,17.0
2200,H38707-04-01,707.8273505765413,36.010752471334015,54.01612870700102,2.0,3.0,1.0,
2201,H38708-04-01,304.29085838277246,47.53419326216089,25.207526729933814,2.0,3.0,1.0,
2202,H38709-04-01,383.87462134442063,48450.76774266327,93.44790266311178,2.0,3.0,0.0,
2203,H38710-04-01,2393.5626952646294,1454070.99589667,87.50612850534165,1.0,3.0,0.0,15.0
2204,H38801-04-01,1111.0406462331712,-9398.585994523834,183.00263444079016,1.0,3.0,0.0,14.0
2205,H38802-04-01,589.4649469601757,1213773.4478060096,111.14772330350179,2.0,3.0,0.0,17.0
2206,H38803-04-01,892.0196006400189,98.89903802946613,495.1621977612633,2.0,3.0,0.0,11.0
2207,H38804-04-01,1732.5947231290877,232053.25180724286,2745.4033389467254,1.0,3.0,0.0,51.0
2208,H38805-04-01,1134.398040131976,99105.11119788786,132.61324106097024,1.0,3.0,0.0,34.0
2209,H38806-04-01,709.5745007876645,-1237.0332969603592,97.76039131339961,2.0,3.0,0.0,10.0
2210,H38807-04-01,2001.093884478562,420643.02371714247,3266.315362166704,1.0,3.0,0.0,33.0
2211,H38808-04-01,1304.1164053317239,11255.496554444224,113.99366662374273,2.0,3.0,0.0,11.0
2212,H38809-04-01,1249.8900511179604,59072.73373689054,516.9396337715928,1.0,3.0,0.0,34.0
2213,H38905-04-01,3405.94469012805,5878.044882499864,19468.172246665185,1.0,3.0,1.0,61.0
2214,H39001-04-01,478.75226988997156,691788.8246651185,54.336914067266704,1.0,3.0,0.0,16.0
2215,H39002-04-01,2548.694982803821,-24428.946962842987,419.27537746499036,1.0,3.0,0.0,31.0
2216,H39003-04-01,2096.744028636218,148046.0623546258,638.6423109460166,1.0,3.0,0.0,34.0
2217,H39004-04-01,,115.6495130485744,30.105587523755876,2.0,3.0,0.0,
2218,H39005-04-01,960.0011006965474,2496.3090364833893,291.5102011446606,1.0,3.0,0.0,34.0
2219,H39006-04-01,1392.6170700744449,53618.26494581957,53.283370458340286,2.0,3.0,0.0,22.0
2220,H39007-04-01,776.7048042049767,1321377.5860586825,295.41460492209075,2.0,3.0,0.0,14.0
2221,H39008-04-01,1061.6077237985512,156013.64114283322,273.48505449535884,2.0,3.0,0.0,14.0
2222,H39009-04-01,640.1253893158432,-4614.639618077631,163.83730236169941,2.0,3.0,0.0,14.0
2223,H39010-04-01,693.3000182018195,-1321.2827380159592,74.3067411153725,2.0,3.0,0.0,13.0
2224,H39101-04-01,1325.6229717960352,58802.75826134841,82.53961939730682,1.0,3.0,0.0,32.0
2225,H39102-04-01,997.372076521768,115.04876560381828,102.16570667622197,1.0,3.0,0.0,22.0
2226,H39103-04-01,1734.6526412538,235739.4277029029,240.37371382260136,1.0,3.0,0.0,14.0
2227,H39104-04-01,1226.1352172158147,324537.9665308641,167.64713806475208,1.0,3.0,0.0,16.0
2228,H39105-04-01,772.570837558792,,45.488501356737984,2.0,3.0,0.0,14.0
2229,H39106-04-01,1064.1423754840707,36.3983573499819,63.51513357571841,1.0,3.0,0.0,34.0
2230,H39107-04-01,859.4380137477724,41.676119165729276,399.2899801293013,1.0,3.0,0.0,41.0
2231,H39109-04-01,989.9625232048076,-49329.86565380075,119.02262853444083,2.0,3.0,0.0,15.0
2232,H39110-04-01,355.1751710211233,41.02614849876531,44.40599596697791,2.0,3.0,0.0,
